grid_ids,species,total_area_km2,iucn_category
69,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
70,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
76,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
77,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
78,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
79,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
80,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
81,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
82,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
83,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
84,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
85,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
86,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
87,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
89,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
91,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
92,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
93,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
94,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
95,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
96,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
97,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
98,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
99,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
100,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
101,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
102,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
103,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
104,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
106,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
107,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
108,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
109,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
110,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
111,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
112,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
113,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
114,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
115,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
116,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
117,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
118,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
119,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
120,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
121,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
122,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
123,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
124,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
125,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
126,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
127,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
128,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
129,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
130,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
131,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
132,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
133,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
134,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
135,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
136,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
137,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
138,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
139,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
140,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
141,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
142,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
143,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
144,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
145,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
146,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
147,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
148,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
149,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
150,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
152,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
153,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
154,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
155,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
156,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
157,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
158,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
159,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
160,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
161,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
162,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
163,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
164,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
165,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
168,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
169,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
170,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
171,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
172,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
173,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
174,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
175,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
176,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
177,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
178,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
179,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
180,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
184,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
185,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
186,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
187,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
188,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
189,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
190,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
191,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
192,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
193,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
200,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
201,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
202,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
203,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
204,MARINEFISH_PART3,12361381.18,CR;LC;VU;EN;NT
