grid_ids,species,total_area_km2,iucn_category
53,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
54,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
55,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
56,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
61,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
62,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
63,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
64,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
65,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
66,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
67,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
68,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
69,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
70,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
76,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
77,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
78,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
79,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
80,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
81,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
82,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
83,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
84,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
85,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
86,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
87,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
89,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
91,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
92,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
93,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
94,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
95,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
96,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
97,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
98,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
99,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
100,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
101,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
102,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
103,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
104,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
106,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
107,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
108,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
109,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
110,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
111,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
112,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
113,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
114,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
115,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
116,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
117,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
118,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
119,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
120,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
121,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
122,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
123,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
124,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
125,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
126,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
127,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
128,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
129,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
130,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
131,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
132,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
133,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
134,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
135,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
136,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
137,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
138,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
139,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
140,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
141,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
142,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
143,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
144,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
145,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
146,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
147,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
148,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
149,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
150,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
152,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
153,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
154,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
155,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
156,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
157,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
158,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
159,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
160,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
161,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
162,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
163,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
164,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
165,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
168,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
169,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
170,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
171,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
172,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
173,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
174,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
175,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
176,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
177,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
178,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
179,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
180,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
184,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
185,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
186,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
187,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
188,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
189,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
190,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
191,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
192,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
193,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
200,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
201,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
202,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
203,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
204,MARINEFISH_PART2,13644902.24,CR;VU;NT;LC;EN
