grid_ids,species,total_area_km2,iucn_category
176,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
177,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
178,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
179,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
180,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
184,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
185,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
186,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
187,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
188,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
189,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
190,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
191,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
192,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
193,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
200,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
201,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
202,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
203,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
204,FW_OTHER_PART3,1329226.91,LC;CR;EN;VU;NT
