grid_ids,species,total_area_km2,iucn_category
129,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
130,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
131,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
132,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
133,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
134,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
135,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
136,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
137,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
138,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
139,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
140,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
141,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
142,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
143,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
144,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
145,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
146,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
147,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
148,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
149,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
150,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
152,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
153,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
154,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
155,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
156,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
157,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
158,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
159,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
160,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
161,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
162,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
163,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
164,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
165,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
168,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
169,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
170,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
171,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
172,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
173,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
174,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
175,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
176,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
177,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
178,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
179,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
180,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
184,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
185,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
186,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
187,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
188,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
189,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
190,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
191,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
192,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
193,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
200,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
201,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
202,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
203,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
204,PUFFERFISHES_AND_RELATIVES,1538948.31,NT;EN;LC;VU;CR
