objectid,id_no,sci_name,presence,origin,seasonal,compiler,yrcompiled,citation,subspecies,subpop,event_year,source,basisofrec,catalog_no,dist_comm,island,tax_comm,legend,kingdom,phylum,class,order_,family,genus,category,latitude,longitude
348564,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,AK,PreservedSpecimen,AK240951,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-43.81666700,173.01666700
348565,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,NE,PreservedSpecimen,NE 96327,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.78333300,172.31666700
348566,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,CHR,PreservedSpecimen,CHR 535276,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.19830000,173.80200000
348567,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,CHR,PreservedSpecimen,CHR 535276,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.19830000,173.80200000
348568,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.01010000,175.20180000
348569,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.00980000,175.25810000
348570,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.00910000,175.25940000
348571,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.00850000,175.20180000
348572,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.00800000,175.23020000
348573,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.43680000,175.53650000
348574,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.43360000,175.51670000
348575,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.42820000,175.51880000
348576,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.42760000,175.54430000
348577,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.42400000,175.54650000
348578,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.42170000,175.52550000
348579,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.41900000,175.52780000
348580,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.41530000,175.53110000
348581,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.40860000,175.50650000
348582,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.40790000,175.53900000
348583,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.40680000,175.50760000
348584,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.40380000,175.56090000
348585,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.40230000,175.50970000
348586,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.39310000,175.51400000
348587,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.39130000,175.55690000
348588,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.39040000,175.51390000
348589,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.38410000,175.51600000
348590,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.38360000,175.49860000
348591,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.38300000,175.56360000
348592,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.38170000,175.50200000
348593,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.37980000,175.50420000
348594,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.37620000,175.50640000
348595,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.37590000,175.52040000
348596,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.37430000,175.50990000
348597,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.37250000,175.51210000
348598,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.36880000,175.51660000
348599,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.36770000,175.52240000
348600,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.35760000,175.53010000
348601,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.35560000,175.58000000
348602,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.34860000,175.57160000
348604,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,1999,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.26580000,175.97320000
348605,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2000,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.11680000,175.71730000
348606,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2000,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-42.04570000,172.60560000
348607,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2000,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-42.04570000,172.60560000
348608,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2000,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.91300000,172.91350000
348609,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2000,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.91300000,172.91350000
348610,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2000,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.59320000,172.49930000
348611,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2000,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.59250000,172.49850000
348612,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2000,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.40750000,175.55870000
348613,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2000,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.39600000,175.55010000
348614,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2000,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.15600000,175.89900000
348615,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2000,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.15510000,175.89780000
348616,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2000,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.11500000,175.71690000
348617,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2000,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-39.09550000,175.68720000
348618,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2000,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-38.97580000,176.22670000
348619,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.48150000,173.46980000
348620,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.47060000,173.50380000
348621,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.46960000,173.50300000
348622,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.46590000,173.49910000
348623,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11508,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.34504300,174.90613800
348624,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11521,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.27231100,174.94701200
348625,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11522,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.24662500,174.97489000
348626,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11509,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.24032200,174.92101400
348627,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11485,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.22212600,173.43783800
348628,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11489,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.21685200,173.40202600
348629,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11492,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.21232300,173.40915600
348630,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11512,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.20619500,174.96891500
348631,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11513,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.20527500,174.97008000
348632,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11511,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.19456300,174.85529400
348633,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11495,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.19316900,173.47340900
348634,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11514,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.19285400,174.95897600
348635,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11490,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.18646700,173.56157400
348636,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11505,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.18370100,175.07077500
348637,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11506,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.18323600,174.88716500
348638,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11478,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.18230000,173.48763800
348640,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11504,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.18196400,175.06714300
348641,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11479,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.18049300,173.48881700
348642,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11507,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.17691400,174.88817600
348643,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11503,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.17075000,175.03937400
348644,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11510,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.16977000,174.93922700
348645,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11483,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.14605400,173.53979100
348646,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11484,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.13884200,173.54092400
348647,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11480,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.12636200,173.51223000
348648,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11515,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.12469900,174.83069200
348649,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11518,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.12410600,174.86760200
348650,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11516,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.12207300,174.82586600
348651,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11482,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.12072400,173.56220500
348652,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11519,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.11182700,174.90298300
348653,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11517,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.11118100,174.88748200
348654,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11488,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.10818000,173.55018800
348655,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11486,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.10279200,173.54658200
348656,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11520,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.08526600,174.87484700
348657,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11523,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.06921400,174.86486900
348658,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.01900000,175.22870000
348659,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.01840000,175.22810000
348660,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,Landcare Research,HumanObservation,,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-41.01830000,175.22820000
348661,96478301,Nothofagus fusca,1,1,1,BGCI,2017,BGCI,,,2003,LCR,HumanObservation,OBS_PLANTS11501,,,,Extant (resident),PLANTAE,TRACHEOPHYTA,MAGNOLIOPSIDA,FAGALES,NOTHOFAGACEAE,Nothofagus,LC,-40.95257200,174.99941200
