year,rgn_id,fao_rgn,taxon_scientific_name,taxon_common_name,taxon_key,tons,stock_id
2007,182,27,Centrophorus squamosus,Leafscale gulper shark,600653,10.9235297566542,Centrophorus_squamosus-27
2007,182,27,Centroscyllium fabricii,Black dogfish,600656,0.875964317169559,Centroscyllium_fabricii-27
2007,182,27,Centroscymnus coelolepis,Portuguese dogfish,600662,96.4010170984753,Centroscymnus_coelolepis-27
2007,182,27,Centroscymnus crepidater,Longnose velvet dogfish,600663,0.343159385433058,Centroscymnus_crepidater-27
2007,182,27,Cephalopoda,"Squids, cuttlefishes, octopuses",290002,19.7040382399005,Cephalopoda-27
2007,182,27,Cerastoderma edule,Common cockle,690605,7.92555832175346,Cerastoderma_edule-27
2007,182,27,Cetorhinus maximus,Basking shark,600090,0.0849401687389678,Cetorhinus_maximus-27
2007,182,27,Chaceon affinis,Deepsea red crab,690753,16.4446032665022,Chaceon_affinis-27
2007,182,27,Chamelea gallina,Striped venus,690404,326.613104402895,Chamelea_gallina-27
2007,182,27,Chelidonichthys cuculus,Red gurnard,600044,5.10675468814069,Chelidonichthys_cuculus-27
2007,182,27,Chelidonichthys lucerna,Tub gurnard,601366,0.643680821655363,Chelidonichthys_lucerna-27
2007,182,27,Chelon labrosus,Thicklip grey mullet,602499,0.00463213065182557,Chelon_labrosus-27
2007,182,27,Chimaera monstrosa,Rabbit fish,602503,0.0405171811854807,Chimaera_monstrosa-27
2007,182,27,Chondrichthyes,"Sharks, rays, chimaeras",200538,39.0403351433051,Chondrichthyes-27
2007,182,27,Citharus linguatula,Spotted flounder,604943,4.52593089909789,Citharus_linguatula-27
2007,182,27,Clupea harengus,Atlantic herring,600024,104.026302125992,Clupea_harengus-27
2007,182,27,Clupeidae,"Herrings, sardines, menhadens",400043,26.4126241347445,Clupeidae-27
2007,182,27,Clupeiformes,"Herrings, shads, anchovies",300028,2.38415473001794,Clupeiformes-27
2007,182,27,Cnidaria,"Cnidarians, coelenterates",190196,0.728376988241194,Cnidaria-27
2007,182,27,Conger conger,European conger,600301,1074.37746624898,Conger_conger-27
2007,182,27,Congridae,"Conger, garden eels",400062,9.86886123226566,Congridae-27
2007,182,27,Coris julis,Mediterranean rainbow wrasse,600058,0.00806241080577229,Coris_julis-27
2007,182,27,Coryphaena hippurus,Common dolphinfish,600006,152.325974704422,Coryphaena_hippurus-27
2007,182,27,Coryphaenoides rupestris,Roundnose grenadier,600332,3.711388421787e-4,Coryphaenoides_rupestris-27
2007,182,27,Crangon crangon,Common shrimp,690091,0.925237811012496,Crangon_crangon-27
2007,182,27,Crangonidae,Brown shrimps,490044,14.9268908448401,Crangonidae-27
2007,182,27,Crassostrea,Cupped oysters,590014,0.0814397832630636,Crassostrea-27
2007,182,27,Dalatias licha,Kitefin shark,600669,0.00957169577586725,Dalatias_licha-27
2007,182,27,Dasyatidae,Whiptail stingrays,400020,1,Dasyatidae-27
2007,182,27,Dasyatis pastinaca,Common stingray,602060,0.0408282845764284,Dasyatis_pastinaca-27
2007,182,27,Deania calcea,Birdbeak dogfish,600670,3.64159903721171,Deania_calcea-27
2007,182,27,Decapoda,"Crabs, lobsters, shrimps",390013,7.8156570949119,Decapoda-27
2007,182,27,Dentex,Toothed seabreams,500809,21.4060810091,Dentex-27
2007,182,27,Dentex dentex,Common dentex,600439,201.600626204239,Dentex_dentex-27
2007,182,27,Dentex gibbosus,Pink dentex,604536,13.8408536428768,Dentex_gibbosus-27
2007,182,27,Dicentrarchus,Seabasses,502682,0.25,Dicentrarchus-27
2007,182,27,Dicentrarchus labrax,European seabass,600063,246.951097845213,Dicentrarchus_labrax-27
2007,182,27,Dicentrarchus punctatus,Spotted seabass,600394,2.09778439912163,Dicentrarchus_punctatus-27
2007,182,27,Dicologlossa cuneata,Wedge sole,600526,66.2873128210458,Dicologlossa_cuneata-27
2007,182,27,Diplodus,Two-toothed seabreams,500705,125.042443454667,Diplodus-27
2007,182,27,Diplodus annularis,Annular seabream,601752,0.298045028881573,Diplodus_annularis-27
2007,182,27,Diplodus cervinus cervinus,Zebra seabream,602497,0.25,Diplodus_cervinus_cervinus-27
2007,182,27,Diplodus sargus sargus,White seabream,601753,159.742326921913,Diplodus_sargus_sargus-27
2007,182,27,Diplodus vulgaris,Common twobanded seabream,601754,16.581975733654,Diplodus_vulgaris-27
2007,182,27,Dipturus batis,Blue skate,602058,0.24335,Dipturus_batis-27
2007,182,27,Dipturus oxyrinchus,Longnosed skate,607616,4.99999999999999,Dipturus_oxyrinchus-27
2007,182,27,Donax,Bean clams,590128,0.0849330303088343,Donax-27
2007,182,27,Dosinia,Dosinia clams,590129,0.840859513475203,Dosinia-27
2007,182,27,Echinoidea,"Sea urchins, sea hedgehogs",290011,1.74189165385303,Echinoidea-27
2007,182,27,Elasmobranchii,"Sharks, rays, skates",200004,155.880268952654,Elasmobranchii-27
2007,182,27,Eledone cirrhosa,Horned octopus,690684,3,Eledone_cirrhosa-27
2007,182,27,Engraulis encrasicolus,European anchovy,600066,2745.24241278795,Engraulis_encrasicolus-27
2007,182,27,Ensis siliqua,Sword razor shell,690755,0.0240510506659896,Ensis_siliqua-27
2007,182,27,Epigonus telescopus,Black cardinal fish,602508,0.627736105713731,Epigonus_telescopus-27
2007,182,27,Epinephelus,"Seabasses, hinds",500366,0.25,Epinephelus-27
2007,182,27,Epinephelus marginatus,Dusky grouper,606470,47.8925570588116,Epinephelus_marginatus-27
2007,182,27,Etmopterus,Lanternsharks,500642,0.615756554952213,Etmopterus-27
2007,182,27,Etmopterus spinax,Velvet belly,600687,108.697375433351,Etmopterus_spinax-27
2007,182,27,Eutrigla gurnardus,Grey gurnard,600068,1.81507573978131,Eutrigla_gurnardus-27
2007,182,27,Gadidae,"Cods, haddocks",400183,54.000001617705,Gadidae-27
2007,182,27,Gadiformes,Cods,300044,176.680329870239,Gadiformes-27
2007,182,27,Gaidropsarus,Rocklings,500686,0.231321784203793,Gaidropsarus-27
2007,182,27,Galeocerdo cuvier,Tiger shark,600886,0.375,Galeocerdo_cuvier-27
2007,182,27,Galeorhinus galeus,Tope shark,604642,69.7101221196517,Galeorhinus_galeus-27
2007,182,27,Galeus melastomus,Blackmouth catshark,600807,85.1497359280497,Galeus_melastomus-27
2007,182,27,Gastropoda,Sea snails,290006,19.7741296466012,Gastropoda-27
2007,182,27,Gempylidae,Snake mackerels,400414,1.51107741250147,Gempylidae-27
2007,182,27,Glycymeris glycymeris,Dog cockle,690678,0.0635002849323074,Glycymeris_glycymeris-27
2007,182,27,Goneplax rhomboides,Goneplax rhomboides,690896,6.14063657256778e-5,Goneplax_rhomboides-27
2007,182,27,Gymnura altavela,Spiny butterfly ray,602577,0.25,Gymnura_altavela-27
2007,182,27,Haemulidae,"Grunts, sweetlips, bonnetmouths",400327,8.375,Haemulidae-27
2007,182,27,Halobatrachus didactylus,Lusitanian toadfish,605429,1,Halobatrachus_didactylus-27
2007,182,27,Helicolenus dactylopterus,Blackbelly rosefish,600076,62.842624967399,Helicolenus_dactylopterus-27
2007,182,27,Hexanchus griseus,Bluntnose sixgill shark,600637,0.0731738372754613,Hexanchus_griseus-27
2007,182,27,Homarus gammarus,European lobster,690125,7.97804900920214,Homarus_gammarus-27
2007,182,27,Hoplostethus mediterraneus mediterraneus,Mediterranean slimehead,604964,0.00982504882894828,Hoplostethus_mediterraneus_mediterraneus-27
2007,182,27,Istiophorus albicans,Atlantic sailfish,600078,1.6532647265132,Istiophorus_albicans-27
2007,182,27,Isurus oxyrinchus,Shortfin mako,600752,108.983010907982,Isurus_oxyrinchus-27
2007,182,27,Kajikia albida,Atlantic white marlin,600219,0.169822798968234,Kajikia_albida-27
2007,182,27,Katsuwonus pelamis,Skipjack tuna,600107,17.7164490588063,Katsuwonus_pelamis-27
2007,182,27,Labridae,"Wrasses, gropers, tuskfishes",400362,137.007995695365,Labridae-27
2007,182,27,Labrus bergylta,Ballan wrasse,600572,0.770436475860129,Labrus_bergylta-27
2007,182,27,Lamna nasus,Porbeagle,600088,33.2818335767832,Lamna_nasus-27
2007,182,27,Lamnidae,Mackerel/white sharks,400009,3.35162210338462,Lamnidae-27
2007,182,27,Lampris guttatus,Opah,601072,0.00580704297850161,Lampris_guttatus-27
2007,182,27,Lepidopus caudatus,Silver scabbardfish,600645,0.44446498518252,Lepidopus_caudatus-27
2007,182,27,Lepidorhombus,Megrims,503124,1042.78505925341,Lepidorhombus-27
2007,182,27,Lepidorhombus boscii,Fourspot megrim,600027,9.7775229101086e-4,Lepidorhombus_boscii-27
2007,182,27,Lepidorhombus whiffiagonis,Megrim,600028,0.25,Lepidorhombus_whiffiagonis-27
2007,182,27,Leucoraja fullonica,Shagreen ray,607619,0.0176575304203169,Leucoraja_fullonica-27
2007,182,27,Leucoraja naevus,Cuckoo ray,604326,0.361852411332381,Leucoraja_naevus-27
2007,182,27,Lichia amia,Leerfish,600692,18.9597448176631,Lichia_amia-27
2007,182,27,Limanda limanda,Common dab,600695,0.24335,Limanda_limanda-27
2007,182,27,Lithognathus mormyrus,Sand steenbras,600706,108.479606382016,Lithognathus_mormyrus-27
2007,182,27,Liza,Mullets,504212,2.0376926818375e-4,Liza-27
2007,182,27,Liza aurata,Golden grey mullet,601735,124.22277342665,Liza_aurata-27
2007,182,27,Liza ramada,Thinlip grey mullet,604583,3.78398385137761,Liza_ramada-27
2007,182,27,Loliginidae,Common pencil squids,490010,174.79763757635,Loliginidae-27
2007,182,27,Loligo,Common squids,590010,1,Loligo-27
2007,182,27,Lophiidae,Goosefishes,400190,289.462843542306,Lophiidae-27
2007,182,27,Lophius,Frogfishes,500112,1604.5,Lophius-27
2007,182,27,Lophius budegassa,Blackbellied angler,605094,3.69993087776857,Lophius_budegassa-27
2007,182,27,Lophius piscatorius,Angler,600716,1.01253155692,Lophius_piscatorius-27
2007,182,27,Macrouridae,"Grenadiers, rattails",400185,5.59886753450211,Macrouridae-27
2007,182,27,Mactridae,Mactra surf clams,490063,0.00299287844613429,Mactridae-27
2007,182,27,Maja squinado,Spinous spider crab,690387,9.43114172270277,Maja_squinado-27
2007,182,27,Makaira nigricans,Blue marlin,600216,0.11433194717364,Makaira_nigricans-27
2007,182,27,Marine finfishes not identified,Finfishes,100139,16460.1245358433,Marine_finfishes_not_identified-27
2007,182,27,Marine fishes not identified,Marine fishes nei,100039,49080.3869121147,Marine_fishes_not_identified-27
2007,182,27,Marine groundfishes not identified,Groundfishes,100239,1.29288277569893,Marine_groundfishes_not_identified-27
2007,182,27,Marine pelagic fishes not identified,Pelagic fishes,100339,12566.4190880504,Marine_pelagic_fishes_not_identified-27
2007,182,27,Melanogrammus aeglefinus,Haddock,601381,1.56331075634658,Melanogrammus_aeglefinus-27
2007,182,27,Melicertus kerathurus,Caramote prawn,690070,0.174776814676648,Melicertus_kerathurus-27
2007,182,27,Merlangius merlangus,Whiting,600029,32.1752125492751,Merlangius_merlangus-27
2007,182,27,Merluccius,Hakes,500654,3,Merluccius-27
2007,182,27,Merluccius merluccius,European hake,600030,41988.1844223077,Merluccius_merluccius-27
2007,182,27,Microchirus,Soles,501418,8.00000000000001,Microchirus-27
2007,182,27,Microchirus variegatus,Thickback sole,600032,0.2267754736777,Microchirus_variegatus-27
2007,182,27,Micromesistius poutassou,Blue whiting,600031,27983.0034047893,Micromesistius_poutassou-27
2007,182,27,Mimachlamys varia,Variegated scallop,690423,1.26035505622863,Mimachlamys_varia-27
2007,182,27,Miscellaneous aquatic invertebrates,Aquatic invertebrates,100077,9626.61644045644,Miscellaneous_aquatic_invertebrates-27
2007,182,27,Miscellaneous marine crustaceans,"Marine crabs, shrimps, lobsters nei",100047,338.041383181304,Miscellaneous_marine_crustaceans-27
2007,182,27,Mola mola,Ocean sunfish,601732,0.0833637388410613,Mola_mola-27
2007,182,27,Mollusca,"Clams, seasnails, squids, octopuses",190195,19.5050954671566,Mollusca-27
2007,182,27,Molva,Lings,501096,65.5200000000001,Molva-27
2007,182,27,Molva dypterygia,Blue ling,601383,6.55102723592806,Molva_dypterygia-27
2007,182,27,Molva molva,Ling,600033,0.658164066813137,Molva_molva-27
2007,182,27,Moridae,"Codlings, moras",400180,0.00689720771899139,Moridae-27
2007,182,27,Mugil,Grey mullets,500152,49.9708462949295,Mugil-27
2007,182,27,Mugil cephalus,Flathead grey mullet,600785,0.0269357657393914,Mugil_cephalus-27
2007,182,27,Mugilidae,"Mullets, grey mullets",400359,64.8644004002953,Mugilidae-27
2007,182,27,Mullidae,Goatfishes,400332,9.44122825370654,Mullidae-27
2007,182,27,Mullus,Atlantic goatfishes,500143,2.54919322239623,Mullus-27
2007,182,27,Mullus barbatus barbatus,Red mullet,600790,434.542980315008,Mullus_barbatus_barbatus-27
2007,182,27,Mullus surmuletus,Surmullet,601327,82.2696138428096,Mullus_surmuletus-27
2007,182,27,Murex,Murex shells,590050,0.5225,Murex-27
2007,182,27,Mustelus,Smoothhounds,500348,0.55417255066925,Mustelus-27
2007,182,27,Mustelus mustelus,Smooth-hound,604996,0.25,Mustelus_mustelus-27
2007,182,27,Myliobatis aquila,Common eagleray,604330,1.09844202298802,Myliobatis_aquila-27
2007,182,27,Mytilidae,Sea mussels,490054,0.841098679168655,Mytilidae-27
2007,182,27,Mytilus,Edible sea mussels,590117,4.48809297389931,Mytilus-27
2007,182,27,Mytilus edulis,Blue mussel,690053,6.49500695822301,Mytilus_edulis-27
2007,182,27,Naucrates ductor,Pilotfish,600998,8.4806196090381e-4,Naucrates_ductor-27
2007,182,27,Necora puber,Velvet swimcrab,690425,0.234549437833074,Necora_puber-27
2007,182,27,Nephrops norvegicus,Norway lobster,690273,187.195262485602,Nephrops_norvegicus-27
2007,182,27,Oblada melanura,Saddled seabream,600850,210.549527496638,Oblada_melanura-27
2007,182,27,Octopoda,"Octopuses, argonauts",390007,2053.47242243126,Octopoda-27
2007,182,27,Octopodidae,Octopuses,490012,56.0211117103706,Octopodidae-27
2007,182,27,Octopus vulgaris,Common octopus,690088,598.140011285932,Octopus_vulgaris-27
2007,182,27,Ommastrephidae,Arrow squids,490004,0.268486290846042,Ommastrephidae-27
2007,182,27,Orcynopsis unicolor,Plain bonito,600108,0.120914087141286,Orcynopsis_unicolor-27
2007,182,27,Osmerus eperlanus,European smelt,601334,0.0173463396326119,Osmerus_eperlanus-27
2007,182,27,Ostrea edulis,European flat oyster,690123,0.917850488248318,Ostrea_edulis-27
2007,182,27,Oxynotus centrina,Angular roughshark,600718,4.5373444185577,Oxynotus_centrina-27
2007,182,27,Pagellus,Pandoras,501145,160.5,Pagellus-27
2007,182,27,Pagellus acarne,Axillary seabream,600889,38.2751461296787,Pagellus_acarne-27
2007,182,27,Pagellus bogaraveo,Blackspot seabream,600890,335.112755704604,Pagellus_bogaraveo-27
2007,182,27,Pagellus erythrinus,Common pandora,600893,106.296314221711,Pagellus_erythrinus-27
2007,182,27,Pagrus,Subtropical seabreams,500903,2.3425,Pagrus-27
2007,182,27,Pagrus auriga,Redbanded seabream,605066,26.2587010217874,Pagrus_auriga-27
2007,182,27,Pagrus pagrus,Red porgy,601756,89.5438882267301,Pagrus_pagrus-27
2007,182,27,Palaemon longirostris,Delta prawn,690680,0.162884887137968,Palaemon_longirostris-27
2007,182,27,Palaemon serratus,Common prawn,690090,17.2664109782011,Palaemon_serratus-27
2007,182,27,Palinuridae,Spiny lobsters,490039,0.25,Palinuridae-27
2007,182,27,Palinurus,Spiny lobsters,590082,0.30455907105,Palinurus-27
2007,182,27,Palinurus elephas,Common spiny lobster,690092,1.8636709472903e-4,Palinurus_elephas-27
2007,182,27,Paracentrotus lividus,Stony sea urchin,690400,0.00289073423600785,Paracentrotus_lividus-27
2007,182,27,Pecten maximus,Great Atlantic scallop,690156,3.6012559586954,Pecten_maximus-27
2007,182,27,Penaeidae,Commercial shrimps and prawns,490043,0.3125,Penaeidae-27
2007,182,27,Perciformes,Perch-likes,300060,44.7529110448196,Perciformes-27
2007,182,27,Peristediidae,"Armored searobins, gurnards",400581,0.0110820607660925,Peristediidae-27
2007,182,27,Petromyzon marinus,Sea lamprey,602530,1199.83557387908,Petromyzon_marinus-27
2007,182,27,Phycis,"Gunnels, forkbeards",509303,56.8420182582371,Phycis-27
2007,182,27,Phycis blennoides,Greater forkbeard,601340,99.3354367241604,Phycis_blennoides-27
2007,182,27,Phycis phycis,Forkbeard,601747,27.8888028514299,Phycis_phycis-27
2007,182,27,Platichthys flesus,European flounder,601341,1.22155622183352,Platichthys_flesus-27
2007,182,27,Plectorhinchus mediterraneus,Rubberlip grunt,600398,28.9016381188895,Plectorhinchus_mediterraneus-27
2007,182,27,Pleuronectes platessa,European plaice,601342,4.31740482859823,Pleuronectes_platessa-27
2007,182,27,Pleuronectidae,Righteye flounders,400440,20.2001599087948,Pleuronectidae-27
2007,182,27,Pleuronectiformes,Flatfishes,300061,35.0395400188132,Pleuronectiformes-27
2007,182,27,Pollachius pollachius,Pollack,600034,225.46883059307,Pollachius_pollachius-27
2007,182,27,Polyprion americanus,Wreckfish,600349,15.5422239756869,Polyprion_americanus-27
2007,182,27,Pomadasys incisus,Bastard grunt,605003,6.09443367533908,Pomadasys_incisus-27
2007,182,27,Pomatomus saltatrix,Bluefish,600364,19.663273591009,Pomatomus_saltatrix-27
2007,182,27,Portunidae,Swimming crabs,490031,40.1946479034934,Portunidae-27
2007,182,27,Prionace glauca,Blue shark,600898,570.895384825658,Prionace_glauca-27
2007,182,27,Raja,"Stingrays, skates",500108,220.30183743505,Raja-27
2007,182,27,Raja clavata,Thornback ray,602059,2.84978842659488,Raja_clavata-27
2007,182,27,Raja miraletus,Brown ray,605014,0.115591337061478,Raja_miraletus-27
2007,182,27,Raja montagui,Spotted ray,604329,1.65148541149443,Raja_montagui-27
2007,182,27,Rajidae,Stingrays,400019,566.63658923426,Rajidae-27
2007,182,27,Rajiformes,Skates and rays,300014,540.346014843898,Rajiformes-27
2007,182,27,Rostroraja alba,White skate,607613,0.0148754434561775,Rostroraja_alba-27
2007,182,27,Ruditapes,Carpet shells,590141,69.9301840734391,Ruditapes-27
2007,182,27,Ruditapes decussatus,Grooved carpet shell,690166,12.7801392453313,Ruditapes_decussatus-27
2007,182,27,Ruditapes philippinarum,Japanese carpet shell,690196,0.0920188752314115,Ruditapes_philippinarum-27
2007,182,27,Ruvettus pretiosus,Oilfish,601044,0.250525872877256,Ruvettus_pretiosus-27
2007,182,27,Salmonidae,Salmonids,400076,3.77812620139938,Salmonidae-27
2007,182,27,Salmo salar,Atlantic salmon,600236,368.810761070679,Salmo_salar-27
2007,182,27,Salmo trutta,Sea trout,600238,0.356956982608993,Salmo_trutta-27
2007,182,27,Sarda sarda,Atlantic bonito,600115,154.408063760458,Sarda_sarda-27
2007,182,27,Sardina pilchardus,European pilchard,601350,17634.194760295,Sardina_pilchardus-27
2007,182,27,Sardinella aurita,Round sardinella,601043,2166.88338269719,Sardinella_aurita-27
2007,182,27,Sarpa salpa,Salema,600204,304.555173226521,Sarpa_salpa-27
2007,182,27,Sciaena umbra,Brown meagre,601707,18.7596652916444,Sciaena_umbra-27
2007,182,27,Sciaenidae,"Drums, croakers",400331,63.7969023520518,Sciaenidae-27
2007,182,27,Scomber,Chub mackerels,500142,10316.6836594,Scomber-27
2007,182,27,Scomber colias,Atlantic chub mackerel,654736,0.0819316148026318,Scomber_colias-27
2007,182,27,Scomberesox saurus saurus,Atlantic saury,601084,2592.67190509768,Scomberesox_saurus_saurus-27
2007,182,27,Scomberomorus,Spanish mackerels,500487,9.7407998083745e-4,Scomberomorus-27
2007,182,27,Scomber scombrus,Atlantic mackerel,600118,19257.7767491324,Scomber_scombrus-27
2007,182,27,Scombridae,"Mackerels, tunas, bonitos",400416,35.412931870282,Scombridae-27
2007,182,27,Scophthalmidae,Turbots,400515,9.9115964512415,Scophthalmidae-27
2007,182,27,Scophthalmus maximus,Turbot,601348,21.494456147386,Scophthalmus_maximus-27
2007,182,27,Scophthalmus rhombus,Brill,600529,6.50333116062779,Scophthalmus_rhombus-27
2007,182,27,Scorpaena,Scorpionfishes,500134,68.9489174304999,Scorpaena-27
2007,182,27,Scorpaena porcus,Black scorpionfish,601758,25.4865152488849,Scorpaena_porcus-27
2007,182,27,Scorpaena scrofa,Red scorpionfish,601759,10.7091578969133,Scorpaena_scrofa-27
2007,182,27,Scorpaenidae,"Scorpionfishes, rockfishes",400264,3,Scorpaenidae-27
2007,182,27,Scorpaeniformes,"Scorpionfishes, flatheads",300059,1.02755699928955,Scorpaeniformes-27
2007,182,27,Scyliorhinidae,Cat/swellsharks,400010,135.63,Scyliorhinidae-27
2007,182,27,Scyliorhinus,Catsharks,500814,23.615782179818,Scyliorhinus-27
2007,182,27,Scyliorhinus canicula,Smallspotted catshark,600845,624.696184619554,Scyliorhinus_canicula-27
2007,182,27,Scyliorhinus stellaris,Nursehound,600854,13.5438957276008,Scyliorhinus_stellaris-27
2007,182,27,Scyllaridae,Slipper lobsters,490040,1.27,Scyllaridae-27
2007,182,27,Scymnodon ringens,Knifetooth dogfish,600700,14.2857530046396,Scymnodon_ringens-27
2007,182,27,Sebastidae,"Rockfishes, rockcods, thornyheads",400573,7.81635850744137,Sebastidae-27
2007,182,27,Sepia officinalis,Common cuttlefish,690085,469.686383443661,Sepia_officinalis-27
2007,182,27,Sepiidae,Cuttlefishes,490011,91.5883925217183,Sepiidae-27
2007,182,27,Seriola dumerili,Greater amberjack,601005,292.40681583495,Seriola_dumerili-27
2007,182,27,Serranidae,"Basses, groupers, hinds",400289,2.74,Serranidae-27
2007,182,27,Serranus,Groupers,500901,0.249441049123111,Serranus-27
2007,182,27,Serranus cabrilla,Comber,601353,264.596370981848,Serranus_cabrilla-27
2007,182,27,Solea,Soles,500618,52.3690301084014,Solea-27
2007,182,27,Solea senegalensis,Senegalese sole,608852,0.861348011531387,Solea_senegalensis-27
2007,182,27,Solea solea,Common sole,600525,48.0468441461735,Solea_solea-27
2007,182,27,Soleidae,Soles,400441,50.2243755496514,Soleidae-27
2007,182,27,Solen,Razor clams,590145,23.98,Solen-27
2007,182,27,Sparidae,"Porgies, seabreams",400330,99.396162621295,Sparidae-27
2007,182,27,Sparus aurata,Gilthead seabream,601164,114.344952659545,Sparus_aurata-27
2007,182,27,Sphoeroides,Puffers,509125,2.62401987271248,Sphoeroides-27
2007,182,27,Sphyraena,"Barracudas, sennets",500372,33.8922927589713,Sphyraena-27
2007,182,27,Sphyrna,Hammerhead sharks,500693,0.0634422850689501,Sphyrna-27
2007,182,27,Sphyrna zygaena,Smooth hammerhead,600917,0.117730025285605,Sphyrna_zygaena-27
2007,182,27,Spicara,Picarels,500679,2,Spicara-27
2007,182,27,Spicara maena,Blotched picarel,604887,4.04561237691361,Spicara_maena-27
2007,182,27,Spisula solida,Surf clam,690671,0.00199361197385127,Spisula_solida-27
2007,182,27,Spondyliosoma cantharus,Black seabream,601356,95.6858713220353,Spondyliosoma_cantharus-27
2007,182,27,Sprattus sprattus,European sprat,601357,15.5805310704602,Sprattus_sprattus-27
2007,182,27,Squalidae,Dogfish sharks,400013,218.848345938966,Squalidae-27
2007,182,27,Squaliformes,"Bramble, sleeper, dogfish sharks",300009,14.1578208092159,Squaliformes-27
2007,182,27,Squalus,Dogfishes,500107,9.00105472670514,Squalus-27
2007,182,27,Squalus acanthias,Piked dogfish,600139,7.89362720344527,Squalus_acanthias-27
2007,182,27,Squatina squatina,Angelshark,600736,7.35445875283882e-5,Squatina_squatina-27
2007,182,27,Stromateus fiatola,Blue butterfish,601198,0.25,Stromateus_fiatola-27
2007,182,27,Tellina,Tellins,590262,0.564451009424635,Tellina-27
2007,182,27,Tetrapturus belone,Mediterranean spearfish,601823,5.0380019822984e-4,Tetrapturus_belone-27
2007,182,27,Teuthida,Squids,390002,74.4074048189831,Teuthida-27
2007,182,27,Thunnus,Tunas,501905,12.6158141578515,Thunnus-27
2007,182,27,Thunnus albacares,Yellowfin tuna,600143,48.0095399075801,Thunnus_albacares-27
2007,182,27,Thunnus obesus,Bigeye tuna,600146,68.6816833409093,Thunnus_obesus-27
2007,182,27,Thunnus thynnus,Atlantic bluefin tuna,600147,682.797333579003,Thunnus_thynnus-27
2007,182,27,Todarodes sagittatus,European flying squid,690124,9.98111658822536,Todarodes_sagittatus-27
2007,182,27,Trachichthyidae,Slimeheads,400236,1.5,Trachichthyidae-27
2007,182,27,Trachinotus,Pompanos,500598,1.43,Trachinotus-27
2007,182,27,Trachinotus ovatus,Pompano,601773,0.172219045803588,Trachinotus_ovatus-27
2007,182,27,Trachinus,Weevers,500122,0.252187812160896,Trachinus-27
2007,182,27,Trachinus draco,Greater weever,601363,68.4449782394429,Trachinus_draco-27
2007,182,27,Trachurus,"Jacks, horse mackerels",500661,27331.9587156692,Trachurus-27
2007,182,27,Trachurus mediterraneus,Mediterranean horse mackerel,601278,0.00462206863141041,Trachurus_mediterraneus-27
2007,182,27,Trachurus picturatus,Blue jack mackerel,601279,372,Trachurus_picturatus-27
2007,182,27,Trachurus trachurus,Atlantic horse mackerel,601365,1640.40379379505,Trachurus_trachurus-27
2007,182,27,Trachyrincus scabrus,Roughsnout grenadier,604556,0.0135790775168681,Trachyrincus_scabrus-27
2007,182,27,Trichiurus lepturus,Largehead hairtail,601288,1.5,Trichiurus_lepturus-27
2007,182,27,Trigla,Piper gurnards,500144,2,Trigla-27
2007,182,27,Triglidae,"Searobins, gurnards",400266,283.060412358004,Triglidae-27
2007,182,27,Trigloporus lastoviza,Streaked gurnard,605081,0.0368960466127761,Trigloporus_lastoviza-27
2007,182,27,Trisopterus luscus,Pouting,601367,307.9813301,Trisopterus_luscus-27
2007,182,27,Trisopterus minutus,Poor cod,600481,18.9,Trisopterus_minutus-27
2007,182,27,Umbrina canariensis,Canary drum,604548,0.182055274593654,Umbrina_canariensis-27
2007,182,27,Veneridae,Venus clams,490060,92.8283619266396,Veneridae-27
2007,182,27,Venerupis corrugata,Corrugated venus,690309,79.5074371193605,Venerupis_corrugata-27
2007,182,27,Venus verrucosa,Warty venus,690693,0.0066408439020903,Venus_verrucosa-27
2007,182,27,Xiphias gladius,Swordfish,600226,66.1990210950524,Xiphias_gladius-27
2007,182,27,Zenopsis conchifer,Silvery John dory,600336,0.249999999999999,Zenopsis_conchifer-27
2007,182,27,Zeus faber,John dory,601370,44.1844766843273,Zeus_faber-27
2007,182,34,Acanthocardia tuberculata,Tuberculate cockle,690752,7.17232301885806,Acanthocardia_tuberculata-34
2007,182,34,Acanthocybium solandri,Wahoo,600089,0.721441728465449,Acanthocybium_solandri-34
2007,182,34,Aequipecten opercularis,Queen scallop,690314,4.650533361931e-4,Aequipecten_opercularis-34
2007,182,34,Alopias,Thresher sharks,500639,2.58833428453764e-7,Alopias-34
2007,182,34,Alopias superciliosus,Bigeye thresher,602534,1.8975755519465e-4,Alopias_superciliosus-34
2007,182,34,Alopias vulpinus,Thresher,602535,5.8155941030735e-4,Alopias_vulpinus-34
2007,182,34,Alosa,Shads,500352,0.716026171382367,Alosa-34
2007,182,34,Anguilla anguilla,European eel,600035,1.46350261747533,Anguilla_anguilla-34
2007,182,34,Aphanopus carbo,Black scabbardfish,600646,25.7389713358996,Aphanopus_carbo-34
2007,182,34,Argentina sphyraena,European argentine,600020,4.67947240559304,Argentina_sphyraena-34
2007,182,34,Argyrosomus regius,Meagre,600418,0.0387723452031145,Argyrosomus_regius-34
2007,182,34,Aristeus antennatus,Blue and red shrimp,690051,0.150582109985342,Aristeus_antennatus-34
2007,182,34,Auxis,Bullet and frigate tunas,501163,0.878507401655932,Auxis-34
2007,182,34,Auxis rochei,Bullet tuna,600093,28.2046240317296,Auxis_rochei-34
2007,182,34,Auxis thazard,Frigate tuna,600094,7.15015036800372,Auxis_thazard-34
