"year","catch","bbmsy_q2.5","bbmsy_q25","bbmsy_q50","bbmsy_q75","bbmsy_q97.5","bbmsy_sd","bbmsy_mean","species"
2013,37.8,0.521667973044009,0.575075774535025,0.606104054596832,0.643681498873988,0.727663676096725,0.0517452738980146,0.611487644054581,"Phycis phycis"
2014,80.61,0.52199183493204,0.56847984729246,0.59604214802437,0.625471217931075,0.691691450145713,0.0434454183300311,0.598474754980761,"Phycis phycis"
2014,39.21,0.326024986646572,0.362700264442599,0.387385441824572,0.41419589449607,0.477459739385431,0.0382989436588574,0.390856124133085,"Phycis phycis"
2015,26.1,0.269677349342234,0.304347266088712,0.326380973282504,0.350996001541606,0.412091503152409,0.0361075377256829,0.330022103294053,"Phycis phycis"
2015,36.4,0.258309705328259,0.289751547340673,0.308595230440678,0.333029781565271,0.390194623540277,0.0334517263238478,0.313343451694564,"Phycis phycis"
2016,16.12,0.191251233826819,0.222754395956392,0.24176696127216,0.265785929274714,0.323351128674346,0.0339290698876228,0.246465610580732,"Phycis phycis"
2016,27.52,0.201804080849322,0.228168171984137,0.248032083789026,0.271101564743224,0.331955329501085,0.033561195451189,0.252652038133534,"Phycis phycis"
2017,16.17,0.156383601477697,0.183482653687125,0.203520623805184,0.229522040225084,0.292085350426188,0.0356628412442588,0.209153503923946,"Phycis phycis"
2017,20.24,0.149533133495474,0.175830777856448,0.197453743058923,0.224460100044653,0.294878110693487,0.0382527928930639,0.204135607133252,"Phycis phycis"
2018,4.4,0.114994452574412,0.146753442554699,0.17174744796537,0.203890896485995,0.281141414388655,0.0432241643343117,0.178905531898833,"Phycis phycis"
2018,23.49,0.152069126566874,0.180331521663872,0.207101335532728,0.242564362793712,0.327220824323727,0.0474488298657698,0.216792978420253,"Phycis phycis"
2019,3.31,0.101833789715178,0.137606961750228,0.170075902707011,0.213764597618355,0.308554248277694,0.0559088042383393,0.180499013731379,"Phycis phycis"
2019,15.96,0.132620349783461,0.171463172495993,0.212718200065915,0.265354350967138,0.367716808311427,0.0645252682276417,0.223507087150381,"Phycis phycis"
2020,2.86,0.113331610714822,0.158430078118833,0.210417220864833,0.27510194724005,0.389208723115851,0.0763674705281393,0.22201243258359,"Phycis phycis"
2020,20.39,0.147421276054599,0.206534247039859,0.266737744244562,0.343626683197946,0.475633561331132,0.0906153660066178,0.278814476125629,"Phycis phycis"
2021,1.99,0.10948616110919,0.184312701761412,0.259945558906478,0.35331666428569,0.490646044983418,0.107707954650572,0.271851306022269,"Phycis phycis"
2021,20.37,0.138036387660353,0.241739336964468,0.342583768166326,0.443356884401662,0.590212509249175,0.127698699071416,0.344751331203608,"Phycis phycis"
2022,5.35,0.0934435299685612,0.227956374659078,0.35615967962419,0.474531765964604,0.630028181206328,0.152446512195841,0.353688434235752,"Phycis phycis"
2022,20.45,0.101633443580486,0.278128769256117,0.450814353924388,0.583672860675574,0.730381489222984,0.184883245755566,0.432256708786323,"Phycis phycis"
2006,54.3,0.391226110135546,0.562882991981132,0.727041360543805,0.944181651944695,1.22406409529165,0.240985028301401,0.759619784584545,"Phycis blennoides"
2006,27.2,0.388167185955018,0.599821604472541,0.79921821131922,1.03481492792415,1.36868667566025,0.275273553886392,0.825817736783718,"Phycis blennoides"
2007,74.1,0.474076079584616,0.724600745036629,0.955268857221453,1.2058092917606,1.58419146502768,0.30753868529738,0.974142350523024,"Phycis blennoides"
2007,7.2,0.446715965423164,0.729885030897231,0.975051296852029,1.21946008040151,1.53854143074314,0.308010468643165,0.978454158069428,"Phycis blennoides"
2008,99,0.593924174979739,0.928050661244834,1.18553242254765,1.4451648660412,1.81924667739966,0.336218970731781,1.1911653921774,"Phycis blennoides"
2008,8,0.526303096484636,0.880569068861042,1.12468720505568,1.33629742099239,1.56238492459737,0.290578463631088,1.09828878022795,"Phycis blennoides"
2009,99.2,0.681002496416102,1.07608955109746,1.32796584805874,1.56333242470499,1.84348974930647,0.317488181325647,1.30975795386722,"Phycis blennoides"
2009,7.8,0.632072286874008,1.02173514506495,1.24825355998148,1.41177009239043,1.59749671385857,0.262383256178252,1.20346273833658,"Phycis blennoides"
2010,81.4,0.797661958648448,1.21758593309054,1.44263033689528,1.63643474954653,1.87287368521612,0.286840473153981,1.41115758748869,"Phycis blennoides"
2010,16.4,0.796620977467858,1.20205965860663,1.39094347892492,1.51995230890913,1.68297903800045,0.233642449324287,1.34316741599753,"Phycis blennoides"
2011,110.77,0.95373111528848,1.35388432871148,1.53792842707379,1.69073239656968,1.89363770162373,0.244101536735877,1.50643810265851,"Phycis blennoides"
2011,14.94,0.889052829418903,1.24211264637919,1.36308487759763,1.45349827654761,1.61266811865506,0.17777108603823,1.3330070566475,"Phycis blennoides"
2012,147.37,1.05656406639077,1.39903608212775,1.53847886588984,1.65888633386141,1.83791629174181,0.198702485657485,1.51469315786298,"Phycis blennoides"
2012,9.45,0.915152785328268,1.16076903014483,1.24338013329972,1.32450569709668,1.48404679277864,0.137694410162096,1.23476445240123,"Phycis blennoides"
2013,170.27,1.08554998696523,1.35487604988377,1.47119767157869,1.56701071875168,1.73400425226263,0.162801133510495,1.45453967058871,"Phycis blennoides"
2013,9.74,0.888082437889577,1.0520990121451,1.12442658163579,1.20028347196247,1.35618844218676,0.116878234690046,1.12538782666156,"Phycis blennoides"
2014,236.1,1.05910781951695,1.27051757784703,1.36731888350878,1.4522212948899,1.60497762571875,0.138050423758759,1.35726168593064,"Phycis blennoides"
2014,12.03,0.612606256456889,0.75909546498809,0.842130198282821,0.92842368714675,1.10497721258104,0.125561865336172,0.8460605729959,"Phycis blennoides"
2015,165.06,0.86058643659972,0.992177781704942,1.05538103993742,1.12348148054853,1.27731551955593,0.102936060468258,1.05949249439236,"Phycis blennoides"
2015,13.09,0.601436065977867,0.72404459400101,0.799617549437646,0.881246217235364,1.04795123787319,0.115797341160223,0.806145587630151,"Phycis blennoides"
2016,190.4,0.823447704192686,0.946056285585046,1.00595125062707,1.07141215347242,1.22071596248174,0.0987341412934067,1.01085692739872,"Phycis blennoides"
2016,17.92,0.463860692412895,0.593287580530454,0.67040638249051,0.759458078504793,0.92598170704352,0.120841625655396,0.678419399819278,"Phycis blennoides"
2017,130.27,0.676154852269612,0.772055076845196,0.834788681298983,0.90956312416538,1.07115447829208,0.10253563655676,0.845576563442006,"Phycis blennoides"
2017,24.28,0.483708911195115,0.609440009686839,0.682593109774393,0.761918771360518,0.936594571627032,0.11546123419522,0.690394217435008,"Phycis blennoides"
2018,128.56,0.667798012586336,0.765909539731293,0.830558842390636,0.903784539730856,1.06314177971365,0.10243774546364,0.839342094775991,"Phycis blennoides"
2018,22.7,0.495845642355545,0.608630692398873,0.678939495135485,0.759084596085653,0.925841057563527,0.111168442098046,0.688142941761643,"Phycis blennoides"
2019,128.18,0.660073984324514,0.768417742227671,0.834789275217815,0.906961048328687,1.06603311513859,0.103487421933463,0.841939071613324,"Phycis blennoides"
2019,35.69,0.511259448381678,0.61122341783403,0.683269536321405,0.762575824106209,0.919641082079697,0.107015081562329,0.691744797552101,"Phycis blennoides"
2020,129.27,0.604925932439816,0.729135181565092,0.801627253668762,0.879445021646959,1.03016326685819,0.109645675540561,0.806871342038291,"Phycis blennoides"
2020,17.93,0.461267667894565,0.562990399190449,0.64400679479444,0.728455041731359,0.879714403903828,0.11215879758521,0.64981583174299,"Phycis blennoides"
2021,164.09,0.555559524313968,0.722911099571328,0.819158497389838,0.907046482996942,1.04312755500377,0.128231860233257,0.812464633889796,"Phycis blennoides"
2021,14.99,0.322509743352445,0.443793700513378,0.55261378815909,0.646808728206087,0.78521388698191,0.128174334004258,0.548642430017628,"Phycis blennoides"
2022,169.72,0.384896932697579,0.581389079398166,0.717186864267195,0.827774808319832,0.947147052658847,0.156790292899094,0.699309360231713,"Phycis blennoides"
2022,22.44,0.0821162330246666,0.261159249516058,0.420969808433919,0.545679835761358,0.679381374379832,0.173253642403319,0.402678432797649,"Phycis blennoides"
2006,29.9,1.2077778415609,1.56126075098103,1.68141963913525,1.77250923194565,1.87269509461632,0.17003670896867,1.65009576847744,"Zeus faber"
2006,1007.2,1.37930156923988,1.65445506627241,1.77214327186946,1.87197897452026,1.97218205161253,0.159187762512265,1.74916295691984,"Zeus faber"
2007,27.6,0.961681771802215,1.14506279628015,1.23369318904031,1.31646987890934,1.45038122530899,0.127839775149436,1.22554999431469,"Zeus faber"
2007,1285.9,1.14018217377351,1.29973223749777,1.36966733437875,1.44862375755183,1.5913540401961,0.113612494363462,1.37233858249498,"Zeus faber"
2008,27,0.574064341427232,0.67154955684132,0.728125493839668,0.785298320935874,0.894322476946279,0.0853123304527823,0.72904773746921,"Zeus faber"
2008,1291,0.726388570057633,0.801713313248142,0.855527882148886,0.904961486978666,0.998357727678115,0.0724658521590121,0.855861359462292,"Zeus faber"
2009,35,0.118639350760167,0.17379868770624,0.213937355652175,0.261300707395276,0.347825733759735,0.0604563868989996,0.219683891883057,"Zeus faber"
2009,37.7,0.147891970075624,0.204010074603624,0.249123530620173,0.301158630098992,0.381006495180425,0.0638550341959201,0.253762551498164,"Zeus faber"
2010,97.8,0.181681955114255,0.242390502370347,0.288048918370625,0.33696913905229,0.435046405151555,0.0662176543849677,0.292792660991749,"Zeus faber"
2010,66.1,0.190117615167322,0.252684645137719,0.300839727115963,0.353116290204146,0.446157209183577,0.06723275687022,0.305109292708527,"Zeus faber"
2011,108.45,0.220760856884359,0.287331909098531,0.332792431373208,0.384394646047755,0.474908109640728,0.0679085668103048,0.337953777880585,"Zeus faber"
2011,52.46,0.236751696998876,0.300690711950067,0.347737669951058,0.398663881540939,0.494415555688165,0.0678726798302084,0.352209618254599,"Zeus faber"
2012,284.27,0.296958994608823,0.350767229720646,0.398404488179839,0.441836570539129,0.537571967893665,0.0631018501053579,0.401851886034194,"Zeus faber"
2012,70.32,0.220475541484358,0.274584246257403,0.318311518720095,0.360439490135603,0.432397510456084,0.0583208458892218,0.320424092872154,"Zeus faber"
2013,297.93,0.263760415613833,0.31181390816556,0.350588900757764,0.388166508919185,0.461093294653174,0.0539978812579793,0.353472760370094,"Zeus faber"
2013,68.44,0.171874143317431,0.216073677167087,0.251335349481039,0.292013290334121,0.364779156812584,0.0518587036771134,0.256107613136722,"Zeus faber"
2014,168.32,0.192921003807657,0.237001761811031,0.273720083563067,0.309999400438121,0.374653306225126,0.049721217465073,0.276617000213894,"Zeus faber"
2014,61.77,0.162007835908391,0.204115248199423,0.238789131037481,0.277481796822372,0.338575787585563,0.0484960373913798,0.242123445975176,"Zeus faber"
2015,181.29,0.185788842732441,0.226682922132155,0.26088533321701,0.29766541082492,0.36582044754978,0.0487332922299882,0.265058062464049,"Zeus faber"
2015,58.78,0.145292856152127,0.185770587897948,0.217244077918216,0.253558876936023,0.323527211350341,0.0489787615901542,0.220950134804101,"Zeus faber"
2016,155.27,0.163573482948961,0.202947878910385,0.238148351553626,0.27187981955056,0.34387063462589,0.0498261021435188,0.240985624947182,"Zeus faber"
2016,53.43,0.129997020696416,0.16969920744235,0.203831458200419,0.238495349749126,0.318337264776444,0.0518479879899065,0.207910552233648,"Zeus faber"
2017,126.27,0.144794117484002,0.18728259986919,0.221042849183655,0.259812879834157,0.34719587770728,0.054253001423746,0.227575459334492,"Zeus faber"
2017,54.63,0.124132208828897,0.164992604514108,0.197931037955218,0.241361029061206,0.331828828937662,0.0582671963995023,0.207544848419471,"Zeus faber"
2018,106.54,0.133794363008168,0.178249606320347,0.214848095810744,0.260389219471015,0.357103152185874,0.0628442577179801,0.225281437456397,"Zeus faber"
2018,41.4,0.114445960961955,0.163894343229202,0.203242069825705,0.257461329184296,0.362589478345072,0.0687051964227132,0.216604372696498,"Zeus faber"
2019,109.12,0.132453547640837,0.186675116298511,0.229133316214034,0.292109406331191,0.410065092748754,0.0756290623542697,0.244923795190964,"Zeus faber"
2019,51.57,0.113601991342123,0.171782276840125,0.22621577803131,0.297094209437829,0.416206608683305,0.0844944387531407,0.239089543443103,"Zeus faber"
2020,101.76,0.123409144874615,0.189461533587519,0.252139135323158,0.331966652008155,0.459789876795384,0.0940967481291292,0.264656032189744,"Zeus faber"
2020,42.67,0.100331281913793,0.17959625440058,0.256996733544855,0.345635388101706,0.471957565498517,0.106596651033093,0.266894590221019,"Zeus faber"
2021,85.31,0.105337173627265,0.205925975714362,0.295383897493384,0.399960799938866,0.527612661862657,0.121362292916173,0.303913556353208,"Zeus faber"
2021,40.24,0.0836446094380554,0.211412130227709,0.320261904484703,0.432705784333381,0.571519368223512,0.139429131407299,0.322659390027544,"Zeus faber"
2022,78.8,0.083114551765598,0.239769116523653,0.384134385056208,0.50245835374148,0.654499121440429,0.16401013772266,0.374453833964162,"Zeus faber"
2022,43.63,0.0572736725150285,0.259693086246818,0.430561661825152,0.56951026186396,0.702802012174889,0.187867956810387,0.408834812704578,"Zeus faber"
2006,2139,0.765566225010235,1.03358697710536,1.14584315597117,1.22649376906761,1.33078771592759,0.145919646809989,1.11830892149558,"Microstomus kitt"
2007,2569.1,0.651977295913134,0.812953872751835,0.884067439050561,0.946033697614041,1.05519110926736,0.101932042602166,0.876457325481977,"Microstomus kitt"
2008,2764,0.401846472376311,0.473398547351392,0.503967714221022,0.534507208068047,0.594223474342937,0.047312179535351,0.502572371889566,"Microstomus kitt"
2011,0.06,0.000195390350797365,0.00186658493445335,0.00578981743361043,0.0136340178516641,0.0538459874196607,0.0140579349529554,0.0107564702591948,"Microstomus kitt"
2014,0.01,0.000363417612915726,0.00316140117052787,0.00894554257398578,0.0200222409941442,0.0722128451333452,0.0183789388081206,0.0152610431845751,"Microstomus kitt"
2015,0.01,0.000736841444332858,0.0051147040945551,0.0139741784232243,0.0293009294531065,0.0943488640870158,0.0241380502110958,0.0218316929997277,"Microstomus kitt"
2016,0.01,0.00132386958184578,0.00848084649770542,0.0208794189784085,0.0440495143114489,0.120658262945666,0.0317707742290129,0.0314459224866837,"Microstomus kitt"
2017,0.01,0.00233913839155914,0.0145679944566479,0.0327575360235282,0.064295977049569,0.15657401680186,0.0417724175663424,0.0455749741828717,"Microstomus kitt"
2017,0.16,0.00411117307947594,0.0239229755801606,0.0506686268781076,0.0951244971173306,0.209312369008831,0.0546796089860011,0.066187036689902,"Microstomus kitt"
2018,0.02,0.00704300887753925,0.0399357320344731,0.0796279377425233,0.141195539167113,0.272100433597515,0.0724362140019668,0.0970031979098584,"Microstomus kitt"
2020,0.13,0.0118362776966027,0.0654298576601048,0.126300792842254,0.206863994354199,0.352390788502843,0.0953268187365869,0.142356145017078,"Microstomus kitt"
2021,0.03,0.0186811781177497,0.105533965032832,0.200093127497327,0.299146606671433,0.461982846767652,0.125827526554905,0.208873610491797,"Microstomus kitt"
2022,0.01,0.0306577518292444,0.165748582816848,0.304316661738548,0.438202810807484,0.599782759267026,0.167320824389659,0.305052008025066,"Microstomus kitt"
2013,29.96,0.399482561206013,0.53749426113873,0.664124941223644,0.842803094069234,1.20647699187872,0.216670615143574,0.71167011161688,"Necora puber"
2013,67.99,0.50408292112852,0.694815427715962,0.844418839241102,1.04134496338044,1.43552519072518,0.24875472028891,0.884200101562683,"Necora puber"
2014,34.43,0.460271746400219,0.665033379583201,0.826461880415393,1.02348413437372,1.40706596067782,0.251555059738117,0.857642362896559,"Necora puber"
2014,67.35,0.555022926902454,0.810426521633893,0.993551709120355,1.19802041113629,1.61052568628925,0.274491698510485,1.01695796819729,"Necora puber"
2015,36.54,0.528283593500136,0.796165209490548,0.97555465030316,1.16592615746982,1.54766642267405,0.26466742939452,0.992482142550667,"Necora puber"
2015,75,0.627808550412349,0.944359970235682,1.1346656112379,1.33407113292028,1.7057154785905,0.279935388803899,1.14443409134238,"Necora puber"
2016,44.24,0.588847693132936,0.888839292796809,1.05591236972933,1.22724856343455,1.55941930164841,0.251884422430038,1.06444312062567,"Necora puber"
2016,77.33,0.666983998035081,0.990097013970684,1.16451104507846,1.35042414786714,1.68222138997387,0.264515023960077,1.17306381703979,"Necora puber"
2017,47.69,0.620881981683523,0.916053381462433,1.05817809506033,1.24566274012766,1.55345382583051,0.242690279907658,1.07895466329412,"Necora puber"
2017,92.19,0.681986798008021,0.99226342915969,1.14429005273652,1.35739337039958,1.662383979533,0.257533242227556,1.16859370535963,"Necora puber"
2018,32.21,0.566940212157092,0.811986744393044,0.954096876536272,1.17374264594372,1.47621900179719,0.243693646512062,0.991190493807394,"Necora puber"
2018,76.01,0.680728451493873,0.961766237879618,1.12683987583157,1.39304280006127,1.69831591933315,0.279018452807167,1.17003058823517,"Necora puber"
2019,36.24,0.624084248986367,0.869048211626122,1.03988544661378,1.29921068964397,1.56932444213466,0.265796866620616,1.07749124093475,"Necora puber"
2019,81.79,0.727024383601484,0.99283095857736,1.19268122616296,1.46972234937092,1.74310899124983,0.288354501283578,1.22358892543613,"Necora puber"
2020,40.07,0.639375494949468,0.866697262887432,1.06935685410844,1.30909566039431,1.56120241061566,0.264655326350197,1.0853624692986,"Necora puber"
2020,74.23,0.714772026503983,0.96480631525698,1.19895971352076,1.45428483896738,1.70753798562687,0.288925567140505,1.20761554556095,"Necora puber"
2021,31.73,0.63632234755556,0.879489501563908,1.12003604174691,1.34564712523468,1.58115898008862,0.276055268832417,1.11267234554744,"Necora puber"
2021,69.26,0.741856004202605,1.02092916499017,1.29761633993833,1.52399213322568,1.76148855069769,0.29901620074486,1.27252162847243,"Necora puber"
2022,36.57,0.674865427150361,0.963019188288427,1.22803260187493,1.4025602084393,1.5993333092729,0.269018502439295,1.18188533433609,"Necora puber"
2022,73.38,0.746968053781084,1.08124578569783,1.36036830037176,1.51251383428641,1.70706466622183,0.274956925606045,1.29517121987665,"Necora puber"
2006,56.4,0.47476594119663,0.761235796576204,0.947667250292212,1.1038733019412,1.27101980603608,0.222293023670391,0.924269365440048,"Mullus surmuletus"
2006,28.6,0.504065622582649,0.838884147599742,1.02851024032475,1.19145242979781,1.42516640611409,0.243331385140869,1.00769727205262,"Mullus surmuletus"
2007,76.7,0.630079802306743,0.97051261731135,1.16591588325995,1.32279289320665,1.60184796118509,0.253278947495744,1.1440202148217,"Mullus surmuletus"
2007,46,0.681383913362673,1.0126092288954,1.19956775320063,1.35195343946047,1.59865035364408,0.242844972535819,1.17473002699858,"Mullus surmuletus"
2008,74,0.779055106403852,1.11008717266316,1.28699228200305,1.43776328128239,1.68466619908873,0.237537625824683,1.26873858702994,"Mullus surmuletus"
2008,128,0.835154605131014,1.1515036462205,1.30766806904228,1.44927366915876,1.66332014137838,0.216476736063534,1.29358163128105,"Mullus surmuletus"
2009,146.2,0.805355915131923,1.0899053054832,1.2280073210107,1.34350819228671,1.53191870181428,0.188891224903256,1.20784019926441,"Mullus surmuletus"
2009,46,0.720629895991854,0.990280450236984,1.11017945603934,1.21114981828982,1.39061991160072,0.168925569836406,1.0947637947589,"Mullus surmuletus"
2010,138.8,0.823263828362911,1.09355772523121,1.21656249848382,1.32816078325445,1.50438778146274,0.17440326613871,1.20255289892174,"Mullus surmuletus"
2010,56.1,0.775130598773861,1.01423296936897,1.11857501222736,1.2107108488157,1.37106302673978,0.152588594224791,1.10490347381331,"Mullus surmuletus"
2011,199.77,0.857848971149279,1.08964637433338,1.19938580368572,1.2945028063942,1.47377822927224,0.15640745525996,1.1892026376169,"Mullus surmuletus"
2011,66.27,0.701766382674081,0.885965633133958,0.967579201471612,1.04663863805724,1.21669521275486,0.128194088957516,0.965431046260076,"Mullus surmuletus"
2012,189.44,0.764632356790011,0.954221308643194,1.03404524859607,1.11449616621663,1.2717103502376,0.128334401666582,1.03051837197655,"Mullus surmuletus"
2012,66.25,0.620922249872044,0.761340755583146,0.832348476212719,0.906693900643805,1.07745782367615,0.114186419502016,0.836204423219225,"Mullus surmuletus"
2013,158.31,0.674741411853149,0.824264967943305,0.891935980529678,0.964197329341255,1.11654681467015,0.109991855581077,0.894042418324819,"Mullus surmuletus"
2013,58.98,0.567451034623735,0.695363368423423,0.757650618579846,0.830093314815531,0.978167081935809,0.103979163472385,0.763360743565812,"Mullus surmuletus"
2014,145.79,0.627445947477262,0.764824251921936,0.82777919190723,0.894126438539297,1.03168658499489,0.100496183000201,0.829396552775858,"Mullus surmuletus"
2014,78.74,0.544325717956108,0.655931315699986,0.714915064067161,0.779554750445214,0.922054718769252,0.0953367236150745,0.719695788672192,"Mullus surmuletus"
2015,122.27,0.559935740457878,0.679690923130122,0.731783761757855,0.793916762751702,0.92726210746397,0.0910924521039028,0.737438607684386,"Mullus surmuletus"
2015,90.35,0.509917257486614,0.604818852379067,0.662108297806454,0.720283442722749,0.855213162359024,0.0892139852692415,0.667600640008527,"Mullus surmuletus"
2016,112.13,0.501814034465746,0.594356381386868,0.648897781371973,0.704873207887328,0.843869968660736,0.0888982596299028,0.654775026332131,"Mullus surmuletus"
2016,76.04,0.44891424781272,0.530448896796076,0.587530285225012,0.647722192794665,0.796322111304125,0.0902261163454855,0.595172026275191,"Mullus surmuletus"
2017,94.97,0.452523674895915,0.535605465824328,0.590304801171352,0.658304125270932,0.811348049231121,0.0911659883651563,0.6009532295113,"Mullus surmuletus"
2017,48.24,0.412233539100875,0.49781216031324,0.55725067145957,0.623849362091482,0.778261778610188,0.0947816204035825,0.56680113455971,"Mullus surmuletus"
2018,82.3,0.464512811365028,0.55689989045044,0.61193922538488,0.681182114511849,0.832235859266648,0.0930078751966334,0.622995975856141,"Mullus surmuletus"
2018,90.05,0.468416799972124,0.554223491979222,0.608834832320263,0.670898339596573,0.826485300833864,0.0931714295254358,0.619424156691922,"Mullus surmuletus"
2019,100,0.444002295928243,0.529982516040381,0.589381482050226,0.654880939589256,0.803248085494981,0.0948012323114269,0.598577935265559,"Mullus surmuletus"
2019,64.64,0.394426586003094,0.479576993648835,0.540959476758827,0.615679860522513,0.777128263248216,0.100339316168931,0.5542712746608,"Mullus surmuletus"
2020,82.94,0.398473050157611,0.49820177461431,0.564073754276979,0.648288313999568,0.803463509693091,0.106737466218665,0.575765925806867,"Mullus surmuletus"
2020,66.98,0.363785415631801,0.476070351918258,0.551634439507945,0.642172978751708,0.801624085774843,0.115401988793077,0.561936538142186,"Mullus surmuletus"
2021,89.94,0.354933379603015,0.485179563422613,0.572273677589935,0.670872067113544,0.829592091160882,0.12647020707923,0.578582004264583,"Mullus surmuletus"
2021,66.33,0.293808575613652,0.443267746473368,0.552606512050492,0.657949548979979,0.813362394939075,0.140265898515931,0.551358803262719,"Mullus surmuletus"
2022,102.41,0.264512731241719,0.443107657847949,0.575940966506528,0.69331782221811,0.833831250552579,0.15851520809929,0.565817297031174,"Mullus surmuletus"
2022,79.67,0.158919292579014,0.368354906167034,0.529349047002864,0.662956052104275,0.792148835443227,0.18286287993223,0.509302785282653,"Mullus surmuletus"
2013,681.83,0.933751845602313,1.01800068255008,1.10803109320578,1.31977848498846,1.78398757070534,0.235368305116553,1.19509255525153,"Octopus vulgaris"
2013,5171.19,1.09220321658815,1.29569059471339,1.43362905679596,1.60070590596192,1.90372975853994,0.214306026314596,1.45539605884027,"Octopus vulgaris"
2014,987.74,0.550166416042852,0.7153358687285,0.842922413198212,1.0070729633364,1.30345112664655,0.201671663517633,0.869974039112162,"Octopus vulgaris"
2014,2521.53,0.719562221404661,0.89110943632608,1.03622892987665,1.23711081091616,1.5620852306469,0.23211384487719,1.07401897099299,"Octopus vulgaris"
2015,825.6,0.592793087596172,0.803891800113054,0.979475496394044,1.21740168919733,1.54676679493069,0.266185031077217,1.0156308819719,"Octopus vulgaris"
2015,2450.06,0.788164542776617,1.0006626410678,1.19046782069493,1.47631647819856,1.81102733019131,0.29354475330236,1.24018112784653,"Octopus vulgaris"
2016,919.41,0.694933188496951,0.916147438257779,1.12412220693258,1.39760101658874,1.65326938694737,0.281729137452251,1.15316996046722,"Octopus vulgaris"
2016,3829.37,0.865084114921686,1.09368134939998,1.3209285890536,1.60869263590128,1.85760059998635,0.294957721278054,1.34583669731366,"Octopus vulgaris"
2017,906.97,0.508220685875223,0.75814242652132,0.999798883962938,1.23230740337934,1.47080202147575,0.279212773757203,0.994209373237374,"Octopus vulgaris"
2017,1857.9,0.634231811474866,0.907289010962739,1.21229502455374,1.49434175168418,1.75316300245673,0.334723584531678,1.2011684658537,"Octopus vulgaris"
2018,838.71,0.601090501776363,0.906982893537583,1.25405847439709,1.51089113561978,1.73534035618083,0.34221538586702,1.21000402050165,"Octopus vulgaris"
2018,1789.62,0.752133204925517,1.0693121240489,1.4604796625445,1.6935212984426,1.90168292840132,0.351494177394188,1.38773694907247,"Octopus vulgaris"
2019,827.68,0.747039377240808,1.07785841352325,1.43895192556725,1.60938492540253,1.79113973573662,0.312413577182357,1.35052216625476,"Octopus vulgaris"
2019,3999.59,0.898933528886336,1.24782099489631,1.59447755130199,1.7506134882442,1.92217335000033,0.305515736030532,1.5025530110908,"Octopus vulgaris"
2020,375.12,0.527737629309484,0.8586717883038,1.10161484919646,1.2687774434576,1.47936288519137,0.264933570379425,1.05981132614772,"Octopus vulgaris"
2020,1771.09,0.714829243607406,1.11352658816786,1.4375271254352,1.60937353202637,1.83178749682487,0.32037919769201,1.3586192780596,"Octopus vulgaris"
2021,483.49,0.694491959644581,1.12634838632961,1.4293115413951,1.58119775272811,1.77160604075418,0.308174499071412,1.34323229350281,"Octopus vulgaris"
2021,2134.8,0.857906463654695,1.35052626003316,1.64991691774451,1.79365244542699,1.95509301904945,0.315074054618558,1.55140705862403,"Octopus vulgaris"
2022,918.13,0.788861805859315,1.26466814002839,1.46575119054266,1.57375359593947,1.73613918370277,0.256076619234372,1.39147103596737,"Octopus vulgaris"
2022,3081.49,0.879167184901678,1.39988548640325,1.58742787197592,1.69713153172568,1.87258993564418,0.261195064005913,1.51565645756185,"Octopus vulgaris"
2013,229.09,0.592566973486743,0.895228893319483,1.0560503947284,1.16991349816212,1.29923136691432,0.189423455987454,1.02165683755,"Pollicipes pollicipes"
2013,111.38,0.522421765083832,0.797474269255766,0.940558443310576,1.04893022993458,1.24157559230591,0.183996008366924,0.918726158584841,"Pollicipes pollicipes"
2014,231.56,0.59324664760208,0.873943185660998,1.00842116093019,1.11399386423315,1.28112946867833,0.177339900687389,0.986363143132304,"Pollicipes pollicipes"
2014,115.55,0.514680854206113,0.7672360177494,0.885704479979642,0.97802208980106,1.13266827961127,0.157480997921401,0.867341858550327,"Pollicipes pollicipes"
2015,230.65,0.591280614881053,0.832623326875874,0.94086332302645,1.03122670735481,1.18710862050683,0.15167470341894,0.925823366513796,"Pollicipes pollicipes"
2015,101.66,0.51986957445569,0.725257396155272,0.821397554202527,0.900034652391693,1.02854810233689,0.130278137273888,0.808347971692699,"Pollicipes pollicipes"
2016,299.99,0.612458455857522,0.803175292630859,0.896261395759406,0.971959342066152,1.10922624305844,0.126682092896391,0.883158489380425,"Pollicipes pollicipes"
2016,131.98,0.445090811383544,0.594362300588823,0.663165340459526,0.719838263570521,0.828812557316246,0.0981367190866674,0.655272425405838,"Pollicipes pollicipes"
2017,251.39,0.469802800775347,0.605023901866039,0.666582808450547,0.722223061897928,0.815321259586141,0.0903812715622877,0.660863834687437,"Pollicipes pollicipes"
2017,124.17,0.329597624453632,0.435468356679745,0.482887496030536,0.534721638882403,0.641265192408689,0.0780782599018466,0.484548839785626,"Pollicipes pollicipes"
2018,141.84,0.320278314656813,0.420449645257925,0.463166855972827,0.513788702703309,0.623818977367906,0.0759595846080838,0.46736772339235,"Pollicipes pollicipes"
2018,89.04,0.279938333033763,0.367902659040328,0.409919344838419,0.462977903975984,0.579748834935156,0.0747421120781487,0.416541297139019,"Pollicipes pollicipes"
2019,136.93,0.29518585386911,0.387173098674753,0.427361762461149,0.477619441881383,0.596398174394356,0.0741435433241269,0.434004496138059,"Pollicipes pollicipes"
