"CodTempo","Year","Month","Establecementos","Viaxeiros/Noites/Estadía media","Procedencia","Zonas turísticas","DatoN","DatoN_normalized"
201708,"2017","Agosto","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201708,"2017","Agosto","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201708,"2017","Agosto","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201708,"2017","Agosto","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201708,"2017","Agosto","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201708,"2017","Agosto","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201708,"2017","Agosto","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201708,"2017","Agosto","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201708,"2017","Agosto","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201708,"2017","Agosto","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201708,"2017","Agosto","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201709,"2017","Setembro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",18934,0.246565352710604
201709,"2017","Setembro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",10231,0.133231758930083
201709,"2017","Setembro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",8703,0.113333593780521
201709,"2017","Setembro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",32271,0.420244559909364
201709,"2017","Setembro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",20883,0.271945931163808
201709,"2017","Setembro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",11388,0.148298628745556
201709,"2017","Setembro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.7,2.21380109648266e-05
201709,"2017","Setembro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201709,"2017","Setembro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201709,"2017","Setembro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201709,"2017","Setembro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201709,"2017","Setembro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201709,"2017","Setembro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201709,"2017","Setembro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201709,"2017","Setembro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201709,"2017","Setembro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201709,"2017","Setembro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201709,"2017","Setembro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201710,"2017","Outubro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",13830,0.18009923037856
201710,"2017","Outubro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",7059,0.0919248349415947
201710,"2017","Outubro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",6771,0.0881743954369653
201710,"2017","Outubro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",24785,0.322759177507781
201710,"2017","Outubro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",16256,0.211691474261307
201710,"2017","Outubro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",8529,0.111067703246474
201710,"2017","Outubro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.8,2.34402469039341e-05
201710,"2017","Outubro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201710,"2017","Outubro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201710,"2017","Outubro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201710,"2017","Outubro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201710,"2017","Outubro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201710,"2017","Outubro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",0,0
201710,"2017","Outubro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201710,"2017","Outubro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201710,"2017","Outubro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201710,"2017","Outubro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201710,"2017","Outubro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201711,"2017","Novembro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",5859,0.0762980036723054
201711,"2017","Novembro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",3861,0.0502793296089385
201711,"2017","Novembro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",1998,0.0260186740633668
201711,"2017","Novembro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",12334,0.160617780729513
201711,"2017","Novembro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",10054,0.130926801317863
201711,"2017","Novembro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",2280,0.0296909794116498
201711,"2017","Novembro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",2.1,2.73469547212564e-05
201711,"2017","Novembro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201711,"2017","Novembro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201711,"2017","Novembro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201711,"2017","Novembro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201711,"2017","Novembro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201711,"2017","Novembro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201711,"2017","Novembro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201711,"2017","Novembro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201711,"2017","Novembro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",0,0
201711,"2017","Novembro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201711,"2017","Novembro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201712,"2017","Decembro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",2911,0.0379080881874178
201712,"2017","Decembro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",2732,0.0355770858564155
201712,"2017","Decembro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",179,0.00233100233100233
201712,"2017","Decembro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",11409,0.148572098292769
201712,"2017","Decembro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",10987,0.143076662629735
201712,"2017","Decembro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",422,0.00549543566303343
201712,"2017","Decembro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",3.9,5.07872016251904e-05
201712,"2017","Decembro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201712,"2017","Decembro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201712,"2017","Decembro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201712,"2017","Decembro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201712,"2017","Decembro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201712,"2017","Decembro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201712,"2017","Decembro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201712,"2017","Decembro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201712,"2017","Decembro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201712,"2017","Decembro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201712,"2017","Decembro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201801,"2018","Xaneiro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",1997,0.0260056517039757
201801,"2018","Xaneiro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",1874,0.0244039014988736
201801,"2018","Xaneiro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",123,0.00160175020510216
201801,"2018","Xaneiro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",2745,0.0357463765284994
201801,"2018","Xaneiro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",2401,0.0312666848979698
201801,"2018","Xaneiro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",344,0.00447969163052962
201801,"2018","Xaneiro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.4,1.82313031475043e-05
201801,"2018","Xaneiro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201801,"2018","Xaneiro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201801,"2018","Xaneiro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201801,"2018","Xaneiro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201801,"2018","Xaneiro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201801,"2018","Xaneiro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201801,"2018","Xaneiro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201801,"2018","Xaneiro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201801,"2018","Xaneiro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201801,"2018","Xaneiro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201801,"2018","Xaneiro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201802,"2018","Febreiro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",2425,0.0315792215233556
201802,"2018","Febreiro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",2072,0.0269823286583063
201802,"2018","Febreiro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",353,0.00459689286504929
201802,"2018","Febreiro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",4038,0.0525842872211587
201802,"2018","Febreiro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",2923,0.0380643565001107
201802,"2018","Febreiro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",1115,0.014519930721048
201802,"2018","Febreiro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.7,2.21380109648266e-05
201802,"2018","Febreiro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201802,"2018","Febreiro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201802,"2018","Febreiro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201802,"2018","Febreiro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201802,"2018","Febreiro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201802,"2018","Febreiro","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201802,"2018","Febreiro","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201802,"2018","Febreiro","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201802,"2018","Febreiro","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201802,"2018","Febreiro","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201802,"2018","Febreiro","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201803,"2018","Marzo","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",5623,0.0732247268560118
201803,"2018","Marzo","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",4830,0.0628979958588897
201803,"2018","Marzo","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",793,0.0103267309971221
201803,"2018","Marzo","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",7868,0.102459923688974
201803,"2018","Marzo","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",6379,0.0830696305556641
201803,"2018","Marzo","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",1489,0.0193902931333099
201803,"2018","Marzo","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.4,1.82313031475043e-05
201803,"2018","Marzo","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201803,"2018","Marzo","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201803,"2018","Marzo","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201803,"2018","Marzo","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201803,"2018","Marzo","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201803,"2018","Marzo","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201803,"2018","Marzo","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201803,"2018","Marzo","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201803,"2018","Marzo","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201803,"2018","Marzo","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201803,"2018","Marzo","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201804,"2018","Abril","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",8196,0.106731257569246
201804,"2018","Abril","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",5202,0.0677423135523694
201804,"2018","Abril","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",2994,0.038988944016877
201804,"2018","Abril","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",10696,0.139287156046933
201804,"2018","Abril","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",7170,0.093370316834004
201804,"2018","Abril","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",3526,0.0459168392129286
201804,"2018","Abril","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.3,1.69290672083968e-05
201804,"2018","Abril","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201804,"2018","Abril","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201804,"2018","Abril","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201804,"2018","Abril","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201804,"2018","Abril","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201804,"2018","Abril","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201804,"2018","Abril","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201804,"2018","Abril","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201804,"2018","Abril","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201804,"2018","Abril","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201804,"2018","Abril","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201805,"2018","Maio","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",15794,0.20567514422263
201805,"2018","Maio","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",7592,0.0988657524970374
201805,"2018","Maio","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",8202,0.106809391725593
201805,"2018","Maio","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",20069,0.261345730619474
201805,"2018","Maio","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",10257,0.133570340274251
201805,"2018","Maio","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",9812,0.127775390345223
201805,"2018","Maio","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.3,1.69290672083968e-05
201805,"2018","Maio","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201805,"2018","Maio","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201805,"2018","Maio","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201805,"2018","Maio","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201805,"2018","Maio","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201805,"2018","Maio","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",0,0
201805,"2018","Maio","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201805,"2018","Maio","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201805,"2018","Maio","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201805,"2018","Maio","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201805,"2018","Maio","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201806,"2018","Xuño","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",15075,0.196312067820448
201806,"2018","Xuño","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",7888,0.102720370876795
201806,"2018","Xuño","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",7187,0.0935916969436523
201806,"2018","Xuño","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",21495,0.279915615111146
201806,"2018","Xuño","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",11915,0.155161412144652
201806,"2018","Xuño","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",9580,0.124754202966493
201806,"2018","Xuño","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.4,1.82313031475043e-05
201806,"2018","Xuño","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201806,"2018","Xuño","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201806,"2018","Xuño","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201806,"2018","Xuño","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201806,"2018","Xuño","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201806,"2018","Xuño","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201806,"2018","Xuño","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201806,"2018","Xuño","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201806,"2018","Xuño","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201806,"2018","Xuño","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201806,"2018","Xuño","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201807,"2018","Xullo","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",23051,0.300178406323658
201807,"2018","Xullo","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",16297,0.212225390996341
201807,"2018","Xullo","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",6754,0.087953015327317
201807,"2018","Xullo","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",36883,0.480303681421
201807,"2018","Xullo","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",27085,0.352710604107252
201807,"2018","Xullo","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",9798,0.127593077313748
201807,"2018","Xullo","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.6,2.08357750257192e-05
201807,"2018","Xullo","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201807,"2018","Xullo","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201807,"2018","Xullo","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201807,"2018","Xullo","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201807,"2018","Xullo","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201807,"2018","Xullo","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201807,"2018","Xullo","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201807,"2018","Xullo","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201807,"2018","Xullo","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201807,"2018","Xullo","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201807,"2018","Xullo","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201808,"2018","Agosto","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",25582,0.333137997942467
201808,"2018","Agosto","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",18634,0.242658644893282
201808,"2018","Agosto","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",6948,0.0904793530491854
201808,"2018","Agosto","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",48422,0.630568686434608
201808,"2018","Agosto","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",38312,0.498912632990845
201808,"2018","Agosto","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",10110,0.131656053443763
201808,"2018","Agosto","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.9,2.47424828430415e-05
201808,"2018","Agosto","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201808,"2018","Agosto","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201808,"2018","Agosto","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201808,"2018","Agosto","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201808,"2018","Agosto","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201808,"2018","Agosto","Turismo rural","Noites","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201808,"2018","Agosto","Turismo rural","Noites","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201808,"2018","Agosto","Turismo rural","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201808,"2018","Agosto","Turismo rural","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201808,"2018","Agosto","Turismo rural","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201808,"2018","Agosto","Turismo rural","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201809,"2018","Setembro","Hoteleiros","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",18460,0.240392754359235
201809,"2018","Setembro","Hoteleiros","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",10474,0.136396192262114
201809,"2018","Setembro","Hoteleiros","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",7986,0.103996562097121
201809,"2018","Setembro","Hoteleiros","Noites","Todas as procedencias","Costa da Morte (A Coruña)",27995,0.36456095115313
201809,"2018","Setembro","Hoteleiros","Noites","Residentes en España","Costa da Morte (A Coruña)",17407,0.226680209920433
201809,"2018","Setembro","Hoteleiros","Noites","Residentes no estranxeiro","Costa da Morte (A Coruña)",10588,0.137880741232697
201809,"2018","Setembro","Hoteleiros","Estadía media","Todas as procedencias","Costa da Morte (A Coruña)",1.5,1.95335390866117e-05
201809,"2018","Setembro","Hoteleiros","Estadía media","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201809,"2018","Setembro","Hoteleiros","Estadía media","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
201809,"2018","Setembro","Turismo rural","Viaxeiros","Todas as procedencias","Costa da Morte (A Coruña)",NA,NA
201809,"2018","Setembro","Turismo rural","Viaxeiros","Residentes en España","Costa da Morte (A Coruña)",NA,NA
201809,"2018","Setembro","Turismo rural","Viaxeiros","Residentes no estranxeiro","Costa da Morte (A Coruña)",NA,NA
