"Destinos","Indicadores","Orixe dos viaxeiros","CodTempo","Tempo","DatoN","DatoN_normalized"
"Verín - Viana","Indicador Área","Fóra de Galicia",2021,2021,18,5.1696633481875e-06
"Galicia","Indicador Costa","Fóra de Galicia",2021,2021,2148,0.0001827726138585
"A Coruña e As Mariñas","Indicador Costa","Fóra de Galicia",2021,2021,3542,0.000299006657525812
"Ancares - Courel","Indicador Costa","Fóra de Galicia",2021,2021,NA,NA
"Celanova - Limia","Indicador Costa","Fóra de Galicia",2021,2021,NA,NA
"Costa da Morte","Indicador Costa","Fóra de Galicia",2021,2021,481,4.37753751257812e-05
"Deza - Tabeirós","Indicador Costa","Fóra de Galicia",2021,2021,NA,NA
"Ferrolterra","Indicador Costa","Fóra de Galicia",2021,2021,510,4.61934434660625e-05
"Lugo e a Terra Chá","Indicador Costa","Fóra de Galicia",2021,2021,NA,NA
"Manzaneda - Trevinca","Indicador Costa","Fóra de Galicia",2021,2021,NA,NA
"Mariña Lucense","Indicador Costa","Fóra de Galicia",2021,2021,1000,8.7050460250125e-05
"O Ribeiro","Indicador Costa","Fóra de Galicia",2021,2021,NA,NA
"Ría de Arousa","Indicador Costa","Fóra de Galicia",2021,2021,2074,0.000176602370507437
"Ría de Muros e Noia","Indicador Costa","Fóra de Galicia",2021,2021,285,2.74325684121562e-05
"Ría de Vigo e Baixo Miño","Indicador Costa","Fóra de Galicia",2021,2021,2861,0.000242223742362656
"Ría e Terras de Pontevedra","Indicador Costa","Fóra de Galicia",2021,2021,1707,0.000146001298752844
"Ribeira Sacra","Indicador Costa","Fóra de Galicia",2021,2021,NA,NA
"Terras de Ourense e Allariz","Indicador Costa","Fóra de Galicia",2021,2021,NA,NA
"Terras de Santiago","Indicador Costa","Fóra de Galicia",2021,2021,NA,NA
"Verín - Viana","Indicador Costa","Fóra de Galicia",2021,2021,NA,NA
"Galicia","Indicador Poboación (1)","Fóra de Galicia",2021,2021,0.55,3.71465326067344e-06
"A Coruña e As Mariñas","Indicador Poboación (1)","Fóra de Galicia",2021,2021,0.43,3.70464746064469e-06
"Ancares - Courel","Indicador Poboación (1)","Fóra de Galicia",2021,2021,0.44,3.70548127731375e-06
"Celanova - Limia","Indicador Poboación (1)","Fóra de Galicia",2021,2021,0.09,3.67629769389656e-06
"Costa da Morte","Indicador Poboación (1)","Fóra de Galicia",2021,2021,0.52,3.71215181066625e-06
"Deza - Tabeirós","Indicador Poboación (1)","Fóra de Galicia",2021,2021,0.11,3.67796532723469e-06
"Ferrolterra","Indicador Poboación (1)","Fóra de Galicia",2021,2021,0.36,3.69881074396125e-06
"Lugo e a Terra Chá","Indicador Poboación (1)","Fóra de Galicia",2021,2021,0.39,3.70131219396844e-06
"Manzaneda - Trevinca","Indicador Poboación (1)","Fóra de Galicia",2021,2021,0.15,3.68130059391094e-06
"Mariña Lucense","Indicador Poboación (1)","Fóra de Galicia",2021,2021,1.02,3.75384264411937e-06
"O Ribeiro","Indicador Poboación (1)","Fóra de Galicia",2021,2021,0.2,3.68546967725625e-06
"Ría de Arousa","Indicador Poboación (1)","Fóra de Galicia",2021,2021,1.48,3.79219821089625e-06
"Ría de Muros e Noia","Indicador Poboación (1)","Fóra de Galicia",2021,2021,0.27,3.69130639393969e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (1)","Fóra de Galicia",2021,2021,0.44,3.70548127731375e-06
"Ría e Terras de Pontevedra","Indicador Poboación (1)","Fóra de Galicia",2021,2021,0.43,3.70464746064469e-06
"Ribeira Sacra","Indicador Poboación (1)","Fóra de Galicia",2021,2021,0.75,3.73132959405469e-06
"Terras de Ourense e Allariz","Indicador Poboación (1)","Fóra de Galicia",2021,2021,0.25,3.68963876060156e-06
"Terras de Santiago","Indicador Poboación (1)","Fóra de Galicia",2021,2021,1.05,3.75634409412656e-06
"Verín - Viana","Indicador Poboación (1)","Fóra de Galicia",2021,2021,0.28,3.69214021060875e-06
"Galicia","Indicador Poboación (2)","Fóra de Galicia",2021,2021,2.02,3.83722431102562e-06
"A Coruña e As Mariñas","Indicador Poboación (2)","Fóra de Galicia",2021,2021,1.57,3.79970256091781e-06
"Ancares - Courel","Indicador Poboación (2)","Fóra de Galicia",2021,2021,1.6,3.802204010925e-06
"Celanova - Limia","Indicador Poboación (2)","Fóra de Galicia",2021,2021,0.33,3.69630929395406e-06
"Costa da Morte","Indicador Poboación (2)","Fóra de Galicia",2021,2021,1.91,3.82805232766594e-06
"Deza - Tabeirós","Indicador Poboación (2)","Fóra de Galicia",2021,2021,0.39,3.70131219396844e-06
"Ferrolterra","Indicador Poboación (2)","Fóra de Galicia",2021,2021,1.31,3.77802332752219e-06
"Lugo e a Terra Chá","Indicador Poboación (2)","Fóra de Galicia",2021,2021,1.41,3.78636149421281e-06
"Manzaneda - Trevinca","Indicador Poboación (2)","Fóra de Galicia",2021,2021,0.56,3.7154870773425e-06
"Mariña Lucense","Indicador Poboación (2)","Fóra de Galicia",2021,2021,3.73,3.97980696143531e-06
"O Ribeiro","Indicador Poboación (2)","Fóra de Galicia",2021,2021,0.75,3.73132959405469e-06
"Ría de Arousa","Indicador Poboación (2)","Fóra de Galicia",2021,2021,5.39,4.11822052849969e-06
"Ría de Muros e Noia","Indicador Poboación (2)","Fóra de Galicia",2021,2021,0.99,3.75134119411219e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (2)","Fóra de Galicia",2021,2021,1.59,3.80137019425594e-06
"Ría e Terras de Pontevedra","Indicador Poboación (2)","Fóra de Galicia",2021,2021,1.55,3.79803492757969e-06
"Ribeira Sacra","Indicador Poboación (2)","Fóra de Galicia",2021,2021,2.73,3.89642529452906e-06
"Terras de Ourense e Allariz","Indicador Poboación (2)","Fóra de Galicia",2021,2021,0.91,3.74467066075969e-06
"Terras de Santiago","Indicador Poboación (2)","Fóra de Galicia",2021,2021,3.85,3.98981276146406e-06
"Verín - Viana","Indicador Poboación (2)","Fóra de Galicia",2021,2021,1.01,3.75300882745031e-06
"Galicia","Indicador Estacional (1)","Fóra de Galicia",2021,2021,50.7,7.89624385602187e-06
"A Coruña e As Mariñas","Indicador Estacional (1)","Fóra de Galicia",2021,2021,41,7.08744168703125e-06
"Ancares - Courel","Indicador Estacional (1)","Fóra de Galicia",2021,2021,76.7,1.00641671955844e-05
"Celanova - Limia","Indicador Estacional (1)","Fóra de Galicia",2021,2021,77.4,1.01225343624187e-05
"Costa da Morte","Indicador Estacional (1)","Fóra de Galicia",2021,2021,64,9.005220025875e-06
"Deza - Tabeirós","Indicador Estacional (1)","Fóra de Galicia",2021,2021,77.2,1.01058580290375e-05
"Ferrolterra","Indicador Estacional (1)","Fóra de Galicia",2021,2021,57.7,8.47991552436562e-06
"Lugo e a Terra Chá","Indicador Estacional (1)","Fóra de Galicia",2021,2021,43.1,7.26254318753437e-06
"Manzaneda - Trevinca","Indicador Estacional (1)","Fóra de Galicia",2021,2021,58.7,8.56329719127187e-06
"Mariña Lucense","Indicador Estacional (1)","Fóra de Galicia",2021,2021,66.1,9.18032152637812e-06
"O Ribeiro","Indicador Estacional (1)","Fóra de Galicia",2021,2021,56.6,8.38819569076875e-06
"Ría de Arousa","Indicador Estacional (1)","Fóra de Galicia",2021,2021,64.6,9.05524902601875e-06
"Ría de Muros e Noia","Indicador Estacional (1)","Fóra de Galicia",2021,2021,80.7,1.03976938632094e-05
"Ría de Vigo e Baixo Miño","Indicador Estacional (1)","Fóra de Galicia",2021,2021,46.1,7.51268818825312e-06
"Ría e Terras de Pontevedra","Indicador Estacional (1)","Fóra de Galicia",2021,2021,50.2,7.85455302256875e-06
"Ribeira Sacra","Indicador Estacional (1)","Fóra de Galicia",2021,2021,53.1,8.09635985659687e-06
"Terras de Ourense e Allariz","Indicador Estacional (1)","Fóra de Galicia",2021,2021,37.7,6.81228218624062e-06
"Terras de Santiago","Indicador Estacional (1)","Fóra de Galicia",2021,2021,39.5,6.96236918667187e-06
"Verín - Viana","Indicador Estacional (1)","Fóra de Galicia",2021,2021,38.6,6.88732568645625e-06
"Galicia","Indicador Estacional (2)","Fóra de Galicia",2021,2021,12.1,4.67771151344062e-06
"A Coruña e As Mariñas","Indicador Estacional (2)","Fóra de Galicia",2021,2021,-9.7,2.85999117488437e-06
"Ancares - Courel","Indicador Estacional (2)","Fóra de Galicia",2021,2021,35.7,6.64551885242812e-06
"Celanova - Limia","Indicador Estacional (2)","Fóra de Galicia",2021,2021,0.7,3.72716051070937e-06
"Costa da Morte","Indicador Estacional (2)","Fóra de Galicia",2021,2021,-13.4,2.55147900733125e-06
"Deza - Tabeirós","Indicador Estacional (2)","Fóra de Galicia",2021,2021,13.2,4.7694313470375e-06
"Ferrolterra","Indicador Estacional (2)","Fóra de Galicia",2021,2021,-19.5,2.04285083920312e-06
"Lugo e a Terra Chá","Indicador Estacional (2)","Fóra de Galicia",2021,2021,-14.6,2.45142100704375e-06
"Manzaneda - Trevinca","Indicador Estacional (2)","Fóra de Galicia",2021,2021,15.6,4.9695473476125e-06
"Mariña Lucense","Indicador Estacional (2)","Fóra de Galicia",2021,2021,7.4,4.28581767898125e-06
"O Ribeiro","Indicador Estacional (2)","Fóra de Galicia",2021,2021,-9.5,2.87666750826562e-06
"Ría de Arousa","Indicador Estacional (2)","Fóra de Galicia",2021,2021,8,4.335846679125e-06
"Ría de Muros e Noia","Indicador Estacional (2)","Fóra de Galicia",2021,2021,16.1,5.01123818106562e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (2)","Fóra de Galicia",2021,2021,-34.6,7.8378766891875e-07
"Ría e Terras de Pontevedra","Indicador Estacional (2)","Fóra de Galicia",2021,2021,4.1,4.01065817819062e-06
"Ribeira Sacra","Indicador Estacional (2)","Fóra de Galicia",2021,2021,2.9,3.91060017790312e-06
"Terras de Ourense e Allariz","Indicador Estacional (2)","Fóra de Galicia",2021,2021,-15.4,2.38471567351875e-06
"Terras de Santiago","Indicador Estacional (2)","Fóra de Galicia",2021,2021,1.8,3.81888034430625e-06
"Verín - Viana","Indicador Estacional (2)","Fóra de Galicia",2021,2021,-0.9,3.59374984365937e-06
"Galicia","Noites","Todas",2022,2022,11313508,0.943342824390538
"A Coruña e As Mariñas","Noites","Todas",2022,2022,1304501,0.108775136654214
"Ancares - Courel","Noites","Todas",2022,2022,83527,0.00696828928502222
"Celanova - Limia","Noites","Todas",2022,2022,53944,0.00450160943293462
"Costa da Morte","Noites","Todas",2022,2022,441431,0.0368109213974367
"Deza - Tabeirós","Noites","Todas",2022,2022,108375,0.00904015694430872
"Ferrolterra","Noites","Todas",2022,2022,490452,0.040898374090848
"Lugo e a Terra Chá","Noites","Todas",2022,2022,588445,0.0490691937759921
"Manzaneda - Trevinca","Noites","Todas",2022,2022,45809,0.00382329957265228
"Mariña Lucense","Noites","Todas",2022,2022,471063,0.0392816869512027
"O Ribeiro","Noites","Todas",2022,2022,123359,0.010289547841232
"Ría de Arousa","Noites","Todas",2022,2022,2082635,0.173657246650642
"Ría de Muros e Noia","Noites","Todas",2022,2022,122820,0.0102446051227695
"Ría de Vigo e Baixo Miño","Noites","Todas",2022,2022,1786663,0.148978607933065
"Ría e Terras de Pontevedra","Noites","Todas",2022,2022,716157,0.0597180332199231
"Ribeira Sacra","Noites","Todas",2022,2022,326321,0.0272128577198583
"Terras de Ourense e Allariz","Noites","Todas",2022,2022,373817,0.0311731533712375
"Terras de Santiago","Noites","Todas",2022,2022,2135457,0.178061633059964
"Verín - Viana","Noites","Todas",2022,2022,58732,0.00490084085408175
"Galicia","Indicador Área","Todas",2022,2022,383,3.56039717689687e-05
"A Coruña e As Mariñas","Indicador Área","Todas",2022,2022,1386,0.000119235783675937
"Ancares - Courel","Indicador Área","Todas",2022,2022,38,6.8372966863125e-06
"Celanova - Limia","Indicador Área","Todas",2022,2022,30,6.1702433510625e-06
"Costa da Morte","Indicador Área","Todas",2022,2022,257,2.50978817387812e-05
"Deza - Tabeirós","Indicador Área","Todas",2022,2022,73,9.75565502803125e-06
"Ferrolterra","Indicador Área","Todas",2022,2022,309,2.94337284179062e-05
"Lugo e a Terra Chá","Indicador Área","Todas",2022,2022,139,1.52588450438437e-05
"Manzaneda - Trevinca","Indicador Área","Todas",2022,2022,33,6.42038835178125e-06
"Mariña Lucense","Indicador Área","Todas",2022,2022,338,3.18517967581875e-05
"O Ribeiro","Indicador Área","Todas",2022,2022,122,1.38413567064375e-05
"Ría de Arousa","Indicador Área","Todas",2022,2022,3308,0.00027949534746975
"Ría de Muros e Noia","Indicador Área","Todas",2022,2022,306,2.91835834171875e-05
"Ría de Vigo e Baixo Miño","Indicador Área","Todas",2022,2022,1109,9.61390619429062e-05
"Ría e Terras de Pontevedra","Indicador Área","Todas",2022,2022,679,6.02849451732187e-05
"Ribeira Sacra","Indicador Área","Todas",2022,2022,128,1.4341646707875e-05
"Terras de Ourense e Allariz","Indicador Área","Todas",2022,2022,469,4.27747951229062e-05
"Terras de Santiago","Indicador Área","Todas",2022,2022,705,6.24528685127812e-05
"Verín - Viana","Indicador Área","Todas",2022,2022,34,6.5037700186875e-06
"Galicia","Indicador Costa","Todas",2022,2022,4472,0.000376551607748625
"A Coruña e As Mariñas","Indicador Costa","Todas",2022,2022,6766,0.000567829151631562
"Ancares - Courel","Indicador Costa","Todas",2022,2022,NA,NA
"Celanova - Limia","Indicador Costa","Todas",2022,2022,NA,NA
"Costa da Morte","Indicador Costa","Todas",2022,2022,969,8.44656285760312e-05
"Deza - Tabeirós","Indicador Costa","Todas",2022,2022,NA,NA
"Ferrolterra","Indicador Costa","Todas",2022,2022,1025,8.91350019227812e-05
"Lugo e a Terra Chá","Indicador Costa","Todas",2022,2022,NA,NA
"Manzaneda - Trevinca","Indicador Costa","Todas",2022,2022,NA,NA
"Mariña Lucense","Indicador Costa","Todas",2022,2022,1796,0.0001534222671075
"O Ribeiro","Indicador Costa","Todas",2022,2022,NA,NA
"Ría de Arousa","Indicador Costa","Todas",2022,2022,4205,0.000354288702684656
"Ría de Muros e Noia","Indicador Costa","Todas",2022,2022,858,7.52102635494375e-05
"Ría de Vigo e Baixo Miño","Indicador Costa","Todas",2022,2022,6102,0.000512463724805812
"Ría e Terras de Pontevedra","Indicador Costa","Todas",2022,2022,3441,0.000290585109168281
"Ribeira Sacra","Indicador Costa","Todas",2022,2022,NA,NA
"Terras de Ourense e Allariz","Indicador Costa","Todas",2022,2022,NA,NA
"Terras de Santiago","Indicador Costa","Todas",2022,2022,NA,NA
"Verín - Viana","Indicador Costa","Todas",2022,2022,NA,NA
"Galicia","Indicador Poboación (1)","Todas",2022,2022,1.15,3.76468226081719e-06
"A Coruña e As Mariñas","Indicador Poboación (1)","Todas",2022,2022,0.81,3.73633249406906e-06
"Ancares - Courel","Indicador Poboación (1)","Todas",2022,2022,1.41,3.78636149421281e-06
"Celanova - Limia","Indicador Poboación (1)","Todas",2022,2022,0.36,3.69881074396125e-06
"Costa da Morte","Indicador Poboación (1)","Todas",2022,2022,1.08,3.75884554413375e-06
"Deza - Tabeirós","Indicador Poboación (1)","Todas",2022,2022,0.47,3.70798272732094e-06
"Ferrolterra","Indicador Poboación (1)","Todas",2022,2022,0.72,3.7288281440475e-06
"Lugo e a Terra Chá","Indicador Poboación (1)","Todas",2022,2022,0.86,3.74050157741437e-06
"Manzaneda - Trevinca","Indicador Poboación (1)","Todas",2022,2022,0.43,3.70464746064469e-06
"Mariña Lucense","Indicador Poboación (1)","Todas",2022,2022,1.84,3.8222156109825e-06
"O Ribeiro","Indicador Poboación (1)","Todas",2022,2022,0.76,3.73216341072375e-06
"Ría de Arousa","Indicador Poboación (1)","Todas",2022,2022,2.99,3.91810452792469e-06
"Ría de Muros e Noia","Indicador Poboación (1)","Todas",2022,2022,0.83,3.73800012740719e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (1)","Todas",2022,2022,0.92,3.74550447742875e-06
"Ría e Terras de Pontevedra","Indicador Poboación (1)","Todas",2022,2022,0.86,3.74050157741437e-06
"Ribeira Sacra","Indicador Poboación (1)","Todas",2022,2022,1.55,3.79803492757969e-06
"Terras de Ourense e Allariz","Indicador Poboación (1)","Todas",2022,2022,0.67,3.72465906070219e-06
"Terras de Santiago","Indicador Poboación (1)","Todas",2022,2022,2.14,3.84723011105437e-06
"Verín - Viana","Indicador Poboación (1)","Todas",2022,2022,0.54,3.71381944400437e-06
"Galicia","Indicador Poboación (2)","Todas",2022,2022,4.19,4.01816252821219e-06
"A Coruña e As Mariñas","Indicador Poboación (2)","Todas",2022,2022,2.95,3.91476926124844e-06
"Ancares - Courel","Indicador Poboación (2)","Todas",2022,2022,5.16,4.09904274511125e-06
"Celanova - Limia","Indicador Poboación (2)","Todas",2022,2022,1.33,3.77969096086031e-06
"Costa da Morte","Indicador Poboación (2)","Todas",2022,2022,3.96,3.99898474482375e-06
"Deza - Tabeirós","Indicador Poboación (2)","Todas",2022,2022,1.71,3.81137599428469e-06
"Ferrolterra","Indicador Poboación (2)","Todas",2022,2022,2.62,3.88725331116937e-06
"Lugo e a Terra Chá","Indicador Poboación (2)","Todas",2022,2022,3.12,3.9289441446225e-06
"Manzaneda - Trevinca","Indicador Poboación (2)","Todas",2022,2022,1.58,3.80053637758687e-06
"Mariña Lucense","Indicador Poboación (2)","Todas",2022,2022,6.71,4.22828432881594e-06
"O Ribeiro","Indicador Poboación (2)","Todas",2022,2022,2.78,3.90059437787437e-06
"Ría de Arousa","Indicador Poboación (2)","Todas",2022,2022,10.92,4.57932114649125e-06
"Ría de Muros e Noia","Indicador Poboación (2)","Todas",2022,2022,3.03,3.92143979460094e-06
"Ría de Vigo e Baixo Miño","Indicador Poboación (2)","Todas",2022,2022,3.36,3.94895574468e-06
"Ría e Terras de Pontevedra","Indicador Poboación (2)","Todas",2022,2022,3.14,3.93061177796062e-06
"Ribeira Sacra","Indicador Poboación (2)","Todas",2022,2022,5.67,4.14156739523344e-06
"Terras de Ourense e Allariz","Indicador Poboación (2)","Todas",2022,2022,2.46,3.87391224446437e-06
"Terras de Santiago","Indicador Poboación (2)","Todas",2022,2022,7.82,4.32083797908187e-06
"Verín - Viana","Indicador Poboación (2)","Todas",2022,2022,1.95,3.83138759434219e-06
"Galicia","Indicador Estacional (1)","Todas",2022,2022,37.4,6.78726768616875e-06
"A Coruña e As Mariñas","Indicador Estacional (1)","Todas",2022,2022,31.2,6.27030135135e-06
"Ancares - Courel","Indicador Estacional (1)","Todas",2022,2022,33.6,6.470417351925e-06
"Celanova - Limia","Indicador Estacional (1)","Todas",2022,2022,34.7,6.56213718552187e-06
"Costa da Morte","Indicador Estacional (1)","Todas",2022,2022,46.1,7.51268818825312e-06
"Deza - Tabeirós","Indicador Estacional (1)","Todas",2022,2022,35.5,6.62884251904687e-06
"Ferrolterra","Indicador Estacional (1)","Todas",2022,2022,45,7.42096835465625e-06
"Lugo e a Terra Chá","Indicador Estacional (1)","Todas",2022,2022,26.9,5.91176018365313e-06
"Manzaneda - Trevinca","Indicador Estacional (1)","Todas",2022,2022,28.3,6.02849451732187e-06
"Mariña Lucense","Indicador Estacional (1)","Todas",2022,2022,48.5,7.71280418882812e-06
"O Ribeiro","Indicador Estacional (1)","Todas",2022,2022,26.6,5.88674568358125e-06
"Ría de Arousa","Indicador Estacional (1)","Todas",2022,2022,55.6,8.3048140238625e-06
"Ría de Muros e Noia","Indicador Estacional (1)","Todas",2022,2022,75.9,9.99746186205937e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (1)","Todas",2022,2022,31.9,6.32866851818437e-06
"Ría e Terras de Pontevedra","Indicador Estacional (1)","Todas",2022,2022,39.1,6.92901651990937e-06
"Ribeira Sacra","Indicador Estacional (1)","Todas",2022,2022,30.3,6.19525785113437e-06
"Terras de Ourense e Allariz","Indicador Estacional (1)","Todas",2022,2022,23.3,5.61158618279062e-06
"Terras de Santiago","Indicador Estacional (1)","Todas",2022,2022,26.8,5.9034220169625e-06
"Verín - Viana","Indicador Estacional (1)","Todas",2022,2022,28.9,6.07852351746563e-06
"Galicia","Indicador Estacional (2)","Todas",2022,2022,8.5,4.37753751257812e-06
"A Coruña e As Mariñas","Indicador Estacional (2)","Todas",2022,2022,-6.2,3.15182700905625e-06
"Ancares - Courel","Indicador Estacional (2)","Todas",2022,2022,2.4,3.86890934445e-06
"Celanova - Limia","Indicador Estacional (2)","Todas",2022,2022,1.1,3.76051317747187e-06
"Costa da Morte","Indicador Estacional (2)","Todas",2022,2022,11.4,4.61934434660625e-06
"Deza - Tabeirós","Indicador Estacional (2)","Todas",2022,2022,-10.6,2.78494767466875e-06
"Ferrolterra","Indicador Estacional (2)","Todas",2022,2022,9.5,4.46091917948437e-06
"Lugo e a Terra Chá","Indicador Estacional (2)","Todas",2022,2022,-18.1,2.15958517287187e-06
"Manzaneda - Trevinca","Indicador Estacional (2)","Todas",2022,2022,1.4,3.78552767754375e-06
"Mariña Lucense","Indicador Estacional (2)","Todas",2022,2022,20.2,5.35310301538125e-06
"O Ribeiro","Indicador Estacional (2)","Todas",2022,2022,-21.9,1.84273483862812e-06
"Ría de Arousa","Indicador Estacional (2)","Todas",2022,2022,29,6.08686168415625e-06
"Ría de Muros e Noia","Indicador Estacional (2)","Todas",2022,2022,20.3,5.36144118207187e-06
"Ría de Vigo e Baixo Miño","Indicador Estacional (2)","Todas",2022,2022,-44,0
"Ría e Terras de Pontevedra","Indicador Estacional (2)","Todas",2022,2022,7.2,4.2691413456e-06
"Ribeira Sacra","Indicador Estacional (2)","Todas",2022,2022,-8.8,2.9350346751e-06
"Terras de Ourense e Allariz","Indicador Estacional (2)","Todas",2022,2022,-7,3.08512167553125e-06
"Terras de Santiago","Indicador Estacional (2)","Todas",2022,2022,3.5,3.96062917804687e-06
"Verín - Viana","Indicador Estacional (2)","Todas",2022,2022,2.1,3.84389484437812e-06
"Galicia","Noites","Fóra de Galicia",2022,2022,8153830,0.679883605863532
"A Coruña e As Mariñas","Noites","Fóra de Galicia",2022,2022,948730,0.0791103576373104
"Ancares - Courel","Noites","Fóra de Galicia",2022,2022,55868,0.00466203576006225
"Celanova - Limia","Noites","Fóra de Galicia",2022,2022,24715,0.00206444669093184
"Costa da Morte","Noites","Fóra de Galicia",2022,2022,307314,0.0256280223769712
"Deza - Tabeirós","Noites","Fóra de Galicia",2022,2022,53290,0.00444707782277794
"Ferrolterra","Noites","Fóra de Galicia",2022,2022,337338,0.0281314735441644
"Lugo e a Terra Chá","Noites","Fóra de Galicia",2022,2022,448144,0.0373706625273784
"Manzaneda - Trevinca","Noites","Fóra de Galicia",2022,2022,19283,0.00161151747629709
"Mariña Lucense","Noites","Fóra de Galicia",2022,2022,335050,0.0279406962902829
"O Ribeiro","Noites","Fóra de Galicia",2022,2022,48862,0.00407786380171706
"Ría de Arousa","Noites","Fóra de Galicia",2022,2022,1401734,0.116882586272509
"Ría de Muros e Noia","Noites","Fóra de Galicia",2022,2022,54287,0.00453020934468347
"Ría de Vigo e Baixo Miño","Noites","Fóra de Galicia",2022,2022,1219129,0.101656676987094
"Ría e Terras de Pontevedra","Noites","Fóra de Galicia",2022,2022,505594,0.0421609392911424
"Ribeira Sacra","Noites","Fóra de Galicia",2022,2022,229351,0.0191273374799592
"Terras de Ourense e Allariz","Noites","Fóra de Galicia",2022,2022,219685,0.0183213702876434
"Terras de Santiago","Noites","Fóra de Galicia",2022,2022,1907529,0.159056616485356
"Verín - Viana","Noites","Fóra de Galicia",2022,2022,37929,0.00316625203743103
"Galicia","Indicador Área","Fóra de Galicia",2022,2022,276,2.668213341e-05
"A Coruña e As Mariñas","Indicador Área","Fóra de Galicia",2022,2022,1008,8.7717513585375e-05
"Ancares - Courel","Indicador Área","Fóra de Galicia",2022,2022,26,5.8367166834375e-06
"Celanova - Limia","Indicador Área","Fóra de Galicia",2022,2022,14,4.8361366805625e-06
"Costa da Morte","Indicador Área","Fóra de Galicia",2022,2022,179,1.85941117200937e-05
"Deza - Tabeirós","Indicador Área","Fóra de Galicia",2022,2022,36,6.6705333525e-06
"Ferrolterra","Indicador Área","Fóra de Galicia",2022,2022,212,2.1345706728e-05
"Lugo e a Terra Chá","Indicador Área","Fóra de Galicia",2022,2022,106,1.25072500359375e-05
"Manzaneda - Trevinca","Indicador Área","Fóra de Galicia",2022,2022,14,4.8361366805625e-06
"Mariña Lucense","Indicador Área","Fóra de Galicia",2022,2022,240,2.3680393401375e-05
"O Ribeiro","Indicador Área","Fóra de Galicia",2022,2022,48,7.671113355375e-06
"Ría de Arousa","Indicador Área","Fóra de Galicia",2022,2022,2226,0.000189276383877187
"Ría de Muros e Noia","Indicador Área","Fóra de Galicia",2022,2022,135,1.49253183762187e-05
"Ría de Vigo e Baixo Miño","Indicador Área","Fóra de Galicia",2022,2022,756,6.6705333525e-05
"Ría e Terras de Pontevedra","Indicador Área","Fóra de Galicia",2022,2022,479,4.36086117919687e-05
"Ribeira Sacra","Indicador Área","Fóra de Galicia",2022,2022,90,1.11731433654375e-05
"Terras de Ourense e Allariz","Indicador Área","Fóra de Galicia",2022,2022,275,2.65987517430937e-05
"Terras de Santiago","Indicador Área","Fóra de Galicia",2022,2022,630,5.61992434948125e-05
"Verín - Viana","Indicador Área","Fóra de Galicia",2022,2022,22,5.5031900158125e-06
"Galicia","Indicador Costa","Fóra de Galicia",2022,2022,3223,0.000272407905782719
"A Coruña e As Mariñas","Indicador Costa","Fóra de Galicia",2022,2022,4921,0.000413989976189531
"Ancares - Courel","Indicador Costa","Fóra de Galicia",2022,2022,NA,NA
"Celanova - Limia","Indicador Costa","Fóra de Galicia",2022,2022,NA,NA
"Costa da Morte","Indicador Costa","Fóra de Galicia",2022,2022,675,5.99514185055937e-05
"Deza - Tabeirós","Indicador Costa","Fóra de Galicia",2022,2022,NA,NA
"Ferrolterra","Indicador Costa","Fóra de Galicia",2022,2022,705,6.24528685127812e-05
"Lugo e a Terra Chá","Indicador Costa","Fóra de Galicia",2022,2022,NA,NA
"Manzaneda - Trevinca","Indicador Costa","Fóra de Galicia",2022,2022,NA,NA
"Mariña Lucense","Indicador Costa","Fóra de Galicia",2022,2022,1277,0.000110147181983156
"O Ribeiro","Indicador Costa","Fóra de Galicia",2022,2022,NA,NA
"Ría de Arousa","Indicador Costa","Fóra de Galicia",2022,2022,2830,0.000239638910688562
"Ría de Muros e Noia","Indicador Costa","Fóra de Galicia",2022,2022,379,3.52704451013437e-05
"Ría de Vigo e Baixo Miño","Indicador Costa","Fóra de Galicia",2022,2022,4163,0.000350786672674594
"Ría e Terras de Pontevedra","Indicador Costa","Fóra de Galicia",2022,2022,2429,0.000206202862259156
"Ribeira Sacra","Indicador Costa","Fóra de Galicia",2022,2022,NA,NA
"Terras de Ourense e Allariz","Indicador Costa","Fóra de Galicia",2022,2022,NA,NA
"Terras de Santiago","Indicador Costa","Fóra de Galicia",2022,2022,NA,NA
"Verín - Viana","Indicador Costa","Fóra de Galicia",2022,2022,NA,NA
"Galicia","Indicador Poboación (1)","Fóra de Galicia",2022,2022,0.83,3.73800012740719e-06
"A Coruña e As Mariñas","Indicador Poboación (1)","Fóra de Galicia",2022,2022,0.59,3.71798852734969e-06
"Ancares - Courel","Indicador Poboación (1)","Fóra de Galicia",2022,2022,0.94,3.74717211076687e-06
"Celanova - Limia","Indicador Poboación (1)","Fóra de Galicia",2022,2022,0.17,3.68296822724906e-06
"Costa da Morte","Indicador Poboación (1)","Fóra de Galicia",2022,2022,0.76,3.73216341072375e-06
"Deza - Tabeirós","Indicador Poboación (1)","Fóra de Galicia",2022,2022,0.23,3.68797112726344e-06
"Ferrolterra","Indicador Poboación (1)","Fóra de Galicia",2022,2022,0.49,3.70965036065906e-06
"Lugo e a Terra Chá","Indicador Poboación (1)","Fóra de Galicia",2022,2022,0.65,3.72299142736406e-06
